num_listings,median_price
9,50.0
5,25.0
7,79.99
14,26.25
13,70.0
18,20.0
4,30.990000000000002
8,25.0
1,50.0
12,84.5
4,92.5
6,342.0
3,55.0
24,15.495000000000001
5,8.0
8,14.0
4,75.0
0,0.0
11,33.0
7,12.0
5,13.5
4,28.5
14,11.0
1,20.0
2,28.625
7,20.0
2,64.0
2,18.5
23,15.0
31,135.0
3,40.0
1,45.0
4,58.995000000000005
2,112.495
24,24.5
6,117.5
1,5.0
4,34.0
2,127.5
5,50.0
2,125.0
2,144.995
4,29.5
5,100.0
14,19.0
1,25.0
1,10.0
0,0.0
20,25.0
15,14.0
0,0.0
0,0.0
4,35.5
1,20.0
8,230.0
3,17.98
0,0.0
4,27.5
4,112.5
3,33.0
2,31.5
5,40.0
8,27.475
20,40.0
2,56.995000000000005
3,200.0
11,20.0
1,28.0
19,14.49
14,19.990000000000002
2,97.0
4,12.5
5,88.95
3,99.0
9,32.0
4,78.97999999999999
1,40.0
6,29.985
5,45.0
6,10.74
0,0.0
0,0.0
1,40.0
0,0.0
4,62.5
0,0.0
3,47.0
0,0.0
1,80.0
4,30.0
6,20.0
1,75.0
0,0.0
17,5.0
6,32.495
1,48.99
23,11.0
3,15.0
13,10.0
2,59.0
3,10.0
11,10.0
31,15.0
0,0.0
14,8.75
9,22.0
1,40.0
3,20.0
3,31.99
6,75.0
3,130.0
6,24.244999999999997
6,26.0
23,25.0
5,20.0
3,40.0
10,10.995000000000001
7,35.0
8,16.5
19,24.0
3,15.0
4,25.61
7,19.0
8,30.0
0,0.0
11,85.0
0,0.0
6,98.5
9,29.0
10,110.0
8,32.5
3,75.0
18,48.995000000000005
6,19.490000000000002
10,60.0
5,15.0
0,0.0
0,0.0
9,33.0
13,110.0
4,17.405
5,120.0
1,400.0
16,69.5
3,14.0
5,30.0
1,15.0
2,18.5
5,65.0
0,0.0
22,14.5
1,35.0
20,25.0
13,10.0
5,15.0
3,20.0
7,9.0
2,49.0
4,14.495000000000001
0,0.0
4,38.0
2,387.5
6,32.745
4,20.0
11,43.6
16,19.0
2,18.225
2,16.994999999999997
3,10.0
2,52.475
2,17.475
9,8.0
18,45.0
1,1.0
5,74.98
19,35.0
1,12.0
2,16.994999999999997
14,41.5
0,0.0
5,40.0
2,315.0
3,19.99
0,0.0
4,57.5
6,11.99
2,15.995
0,0.0
22,17.5
10,72.5
6,38.94
11,30.0
4,43.739999999999995
5,12.0
0,0.0
4,72.0
10,110.0
14,20.0
3,19.99
3,5.0
7,10.0
17,35.0
3,45.0
0,0.0
12,60.0
1,150.0
1,94.99
2,12.5
5,55.0
6,37.475
2,24.494999999999997
2,23.5
15,95.0
1,17.94
10,75.0
1,12.99
1,100.0
2,222.20999999999998
4,14.5
1,12.95
4,9.0
0,0.0
0,0.0
1,25.0
1,287.78
0,0.0
5,10.0
0,0.0
4,16.994999999999997
6,82.475
0,0.0
12,30.0
11,10.0
0,0.0
0,0.0
1,27.49
2,36.644999999999996
7,34.95
3,39.65
19,19.0
5,19.95
19,25.0
2,35.0
3,45.0
3,59.0
13,10.0
4,34.995
1,19.99
5,15.0
20,30.0
18,24.494999999999997
0,0.0
12,30.0
6,30.0
13,72.0
5,15.0
10,32.5
4,34.495000000000005
14,8.0
3,90.0
4,19.5
3,100.0
2,30.0
3,35.0
29,20.0
4,22.5
2,48.0
3,65.0
0,0.0
0,0.0
1,100.0
4,52.5
0,0.0
40,25.0
13,15.0
1,275.0
10,12.5
3,58.99
3,65.0
11,25.0
16,35.0
4,89.72
0,0.0
24,15.0
2,275.0
9,32.99
6,15.0
1,23.0
18,68.495
1,7.0
15,25.0
4,400.0
11,40.0
0,0.0
3,25.0
7,15.0
3,44.99
2,75.0
0,0.0
10,30.0
6,21.975
7,30.0
25,25.0
5,20.0
3,40.0
2,47.5
2,35.745
0,0.0
4,11.745000000000001
1,45.0
3,29.0
9,13.0
1,17.0
1,20.0
1,40.0
0,0.0
3,17.49
23,190.0
23,13.0
6,21.75
9,90.0
7,10.89
1,75.0
3,154.95
7,40.0
1,132.0
2,32.495000000000005
3,289.0
7,30.0
13,24.99
4,10.0
0,0.0
1,15.0
5,50.0
5,45.0
2,51.5
0,0.0
6,55.0
12,12.495000000000001
22,15.0
0,0.0
2,312.5
2,7.995
1,5.0
8,75.0
5,18.0
5,90.0
5,85.0
2,44.495000000000005
10,32.0
6,41.475
2,22.98
3,50.0
1,10.46
6,28.665
0,0.0
12,20.0
2,125.0
23,29.99
3,42.45
5,29.0
5,10.0
3,32.0
7,20.0
8,20.0
0,0.0
2,15.5
0,0.0
6,27.5
10,15.0
6,112.495
10,15.0
6,144.995
1,370.0
9,50.0
6,6.0
0,0.0
0,0.0
2,42.5
15,15.0
4,220.0
18,37.5
6,27.744999999999997
0,0.0
2,12.5
2,26.97
7,24.95
2,44.989999999999995
5,19.99
10,19.0
0,0.0
7,20.0
2,20.5
4,18.564999999999998
10,35.0
3,35.0
6,235.0
0,0.0
3,15.0
6,349.5
4,19.994999999999997
6,70.0
0,0.0
20,23.99
2,22.5
2,22.49
4,135.245
0,0.0
4,12.0
5,40.0
14,20.0
15,30.0
6,38.5
14,72.5
2,17.475
14,10.0
4,55.0
5,11.0
10,34.495000000000005
3,12.0
16,26.5
3,49.99
4,25.0
0,0.0
7,34.98
2,26.5
3,24.0
0,0.0
5,80.0
3,23.49
7,30.0
1,8.0
3,20.81
2,116.0
5,10.0
5,25.0
16,16.0
1,12.99
18,8.0
6,16.990000000000002
21,15.0
3,12.0
6,27.0
7,25.0
7,30.0
1,29.99
5,35.0
2,21.5
3,20.0
5,55.0
2,25.0
2,9.0
0,0.0
0,0.0
7,63.99
5,50.0
6,8.375
4,22.475
1,24.99
2,45.0
2,34.355000000000004
8,33.5
4,12.5
33,15.0
0,0.0
4,12.5
20,15.0
0,0.0
8,22.04
8,45.0
1,45.0
6,20.0
0,0.0
3,20.0
8,16.5
6,99.495
3,8.79
10,42.495000000000005
0,0.0
17,19.0
1,39.0
3,120.0
17,19.0
2,54.5
3,120.0
3,115.0
1,39.0
6,31.465
16,29.5
15,180.0
6,25.0
3,30.0
3,130.0
1,10.0
4,14.475000000000001
3,200.0
4,25.0
0,0.0
4,14.0
9,140.0
5,74.0
0,0.0
3,25.0
9,25.0
3,109.0
2,50.995000000000005
3,19.49
5,6.0
2,33.245000000000005
3,14.0
6,13.0
10,13.975
2,67.475
9,15.0
7,40.0
11,9.0
2,56.995
7,88.99
8,10.5
4,15.5
10,26.5
5,10.0
25,10.0
3,28.0
3,150.0
6,26.5
10,32.5
10,29.0
1,60.0
2,12.465
6,25.0
5,37.48
8,80.0
6,35.0
18,25.0
10,32.5
3,30.0
10,11.5
19,20.0
2,37.475
0,0.0
0,0.0
23,17.0
4,9.995000000000001
0,0.0
7,90.0
6,22.494999999999997
0,0.0
10,27.5
1,35.0
2,35.0
3,24.0
16,20.0
0,0.0
6,44.5
0,0.0
1,25.0
7,24.0
0,0.0
6,13.995000000000001
8,55.0
7,24.0
1,23.0
0,0.0
4,25.0
21,30.0
9,135.0
1,80.0
6,11.0
10,32.5
1,90.0
4,60.0
7,30.0
0,0.0
1,70.0
1,21.99
0,0.0
3,50.0
7,35.0
2,34.975
0,0.0
4,12.5
7,45.0
15,20.0
5,25.0
17,78.99
9,10.0
0,0.0
9,20.0
7,10.0
1,55.0
2,34.475
2,40.0
19,20.99
1,50.0
6,5.0
4,42.99
1,29.95
4,42.5
1,54.95
0,0.0
3,50.0
20,8.0
14,5.495
0,0.0
14,44.995000000000005
14,18.994999999999997
12,27.5
4,96.5
3,95.0
2,99.74000000000001
4,33.905
20,30.0
6,11.0
1,12.0
19,15.0
3,22.0
0,0.0
5,5.0
0,0.0
9,50.0
0,0.0
3,75.0
1,45.95
3,32.99
0,0.0
6,20.0
11,26.0
9,30.0
13,17.99
0,0.0
5,10.0
4,47.5
4,45.0
2,20.24
11,22.0
0,0.0
9,18.0
0,0.0
7,30.0
0,0.0
12,17.75
0,0.0
10,7.975
8,20.0
0,0.0
4,157.5
0,0.0
1,45.0
16,14.995000000000001
10,41.0
1,35.0
4,47.489999999999995
12,25.0
5,20.0
7,35.0
0,0.0
5,11.0
0,0.0
12,15.5
10,25.0
9,24.95
7,15.0
1,19.0
3,15.0
3,13.0
5,5.0
5,30.0
4,19.475
6,27.475
1,120.0
0,0.0
38,9.0
7,22.7
11,14.0
17,20.0
1,21.99
0,0.0
0,0.0
11,38.0
1,30.0
10,15.245000000000001
10,15.245000000000001
3,275.0
1,47.0
4,94.975
0,0.0
2,60.0
3,15.0
1,40.0
1,35.0
6,32.495000000000005
0,0.0
5,110.0
2,80.0
3,10.0
4,73.495
0,0.0
4,19.0
1,139.99
1,59.0
11,60.0
4,30.994999999999997
25,40.0
8,75.0
6,210.0
12,42.475
8,32.5
17,34.0
0,0.0
2,74.495
1,70.0
5,20.0
0,0.0
4,14.975
2,20.0
7,20.0
5,23.99
12,17.990000000000002
14,15.0
2,157.5
0,0.0
1,35.0
7,30.0
4,80.0
9,48.99
1,65.0
0,0.0
10,32.5
1,99.0
10,27.5
9,24.0
4,11.5
24,14.0
4,9.5
4,125.0
9,15.0
10,19.0
5,28.95
2,25.0
11,25.0
7,14.0
6,17.5
0,0.0
0,0.0
2,77.9
2,54.995
9,35.0
9,25.0
4,35.0
1,20.0
2,65.0
1,64.98
2,47.5
13,8.0
25,20.0
10,41.0
8,14.495000000000001
2,77.495
9,25.0
14,19.5
6,12.0
9,45.0
15,14.99
4,33.475
2,8.5
0,0.0
0,0.0
6,30.0
1,79.96
8,40.0
5,40.0
13,20.0
0,0.0
9,24.99
0,0.0
4,44.0
3,18.0
5,35.0
13,50.0
5,38.0
1,45.0
2,25.0
16,25.0
7,50.0
7,30.0
1,79.96
2,50.0
3,20.0
2,47.5
5,50.0
1,130.0
7,45.43
1,100.0
1,100.0
0,0.0
12,27.244999999999997
1,12.0
4,20.99
12,25.0
6,27.5
15,10.0
0,0.0
2,79.495
6,32.295
1,16.0
5,35.0
0,0.0
5,135.0
11,95.0
9,24.49
5,21.99
9,55.0
11,50.0
8,26.0
2,67.49
3,13.0
2,250.0
0,0.0
3,20.0
2,17.994999999999997
3,300.0
1,25.0
36,39.0
9,55.0
1,32.0
5,10.0
1,44.0
0,0.0
10,42.5
3,15.0
0,0.0
0,0.0
0,0.0
0,0.0
4,170.0
0,0.0
11,35.0
10,28.994999999999997
1,13.0
0,0.0
6,249.5
5,14.95
3,40.0
2,75.0
0,0.0
2,59.495000000000005
1,130.0
12,7.0
5,60.0
2,14.5
12,26.0
1,19.99
0,0.0
0,0.0
4,31.05
1,50.0
1,15.0
4,85.5
4,37.0
4,48.5
4,45.99
6,21.975
17,35.0
16,10.0
8,14.5
4,50.0
2,27.945
8,10.0
0,0.0
0,0.0
27,40.0
5,27.99
0,0.0
4,30.494999999999997
14,40.0
2,144.975
0,0.0
3,25.0
13,39.98
1,15.0
4,94.745
6,37.5
7,10.0
13,10.0
19,25.0
5,55.0
1,5.0
1,105.0
10,10.0
0,0.0
3,45.0
7,15.0
4,187.0
2,10.245000000000001
0,0.0
19,25.0
0,0.0
6,41.5
11,20.0
2,164.99
1,85.0
4,26.49
8,50.0
5,119.93
0,0.0
4,257.5
4,62.5
17,55.0
3,62.96
1,20.0
0,0.0
1,75.0
4,16.0
1,35.49
7,10.0
19,40.0
18,15.0
2,22.5
0,0.0
13,35.0
0,0.0
0,0.0
1,500.0
0,0.0
8,32.0
2,32.5
2,39.5
8,22.5
8,14.75
0,0.0
6,15.0
2,9.75
1,14.0
1,75.0
5,79.99
8,25.0
5,200.0
4,20.494999999999997
3,39.0
0,0.0
2,47.489999999999995
0,0.0
13,49.0
4,14.5
14,21.0
1,150.0
2,312.5
8,22.990000000000002
0,0.0
1,18.0
1,23.0
3,17.99
8,222.495
0,0.0
5,25.0
12,198.995
3,22.0
13,40.0
2,26.5
27,20.0
7,20.0
17,25.95
4,9.25
2,59.995
2,277.5
14,25.0
6,192.5
5,45.0
11,20.0
4,14.995000000000001
1,30.0
8,10.495000000000001
1,15.0
12,48.495000000000005
5,87.0
0,0.0
14,57.5
4,22.0
15,20.0
6,8.74
1,71.49
2,33.5
11,15.0
8,49.5
1,180.0
0,0.0
15,25.0
2,27.495
0,0.0
27,15.0
11,10.0
3,15.0
5,34.0
4,27.5
0,0.0
1,35.0
9,60.0
2,19.5
2,27.0
20,22.0
13,45.0
0,0.0
2,32.38
2,28.475
1,25.0
9,20.0
0,0.0
4,14.745000000000001
8,20.0
0,0.0
0,0.0
15,9.5
2,19.965
2,48.995000000000005
3,100.0
4,33.0
1,85.0
7,29.0
5,85.0
2,42.995000000000005
3,149.98
26,15.0
4,23.5
10,53.5
2,16.745
0,0.0
5,28.0
2,412.5
0,0.0
1,60.0
11,30.0
8,4.0
2,19.04
19,15.0
2,20.5
5,8.0
3,20.0
4,75.0
0,0.0
37,15.0
8,19.0
3,14.0
1,60.0
19,29.49
4,47.45
3,12.0
1,19.0
5,30.0
12,47.495000000000005
5,15.0
3,5.0
0,0.0
10,33.495
1,99.0
9,15.0
5,18.0
8,26.0
10,32.5
20,10.0
2,169.995
5,169.94
4,9.995000000000001
1,8.49
0,0.0
4,9.0
6,42.5
3,29.0
0,0.0
8,65.0
0,0.0
2,20.0
1,15.0
3,15.0
1,10.0
5,15.0
8,31.5
0,0.0
0,0.0
2,100.0
5,28.0
1,38.45
10,17.0
13,16.0
0,0.0
18,19.0
8,15.0
5,10.0
4,32.0
3,85.0
1,17.0
10,30.0
4,31.995
1,11.0
10,17.5
2,32.0
3,16.99
8,87.5
12,14.0
4,31.994999999999997
10,87.495
1,60.0
1,40.0
7,9.0
0,0.0
2,16.23
9,49.0
16,25.75
16,30.0
4,125.0
4,35.0
9,20.0
0,0.0
2,105.0
7,70.0
3,20.0
21,12.0
7,15.0
2,29.494999999999997
7,20.0
1,24.95
3,18.0
30,11.5
4,14.995000000000001
4,50.995000000000005
0,0.0
3,150.0
19,15.0
5,36.34
4,25.42
0,0.0
11,79.49
6,28.475
5,25.0
17,15.0
3,15.0
0,0.0
0,0.0
3,35.0
8,22.990000000000002
10,18.0
1,29.99
2,107.975
1,28.0
0,0.0
11,40.0
0,0.0
4,19.994999999999997
2,41.5
1,9.95
5,25.0
0,0.0
6,44.975
4,22.0
11,15.0
4,14.0
8,10.0
1,120.0
11,10.0
5,64.0
17,5.0
4,30.0
10,10.0
0,0.0
5,29.0
3,63.99
3,65.0
0,0.0
1,65.0
2,71.35499999999999
2,25.994999999999997
0,0.0
7,25.0
0,0.0
7,9.0
4,34.5
8,30.0
7,59.98
1,90.0
0,0.0
6,39.24
0,0.0
1,15.0
3,15.0
7,15.0
2,46.495000000000005
15,45.0
5,29.95
2,45.0
4,17.5
2,16.0
0,0.0
27,15.0
1,44.99
10,39.745000000000005
9,60.0
2,24.494999999999997
0,0.0
4,5.0
1,6.0
29,15.0
1,125.0
0,0.0
2,24.475
4,39.25
0,0.0
0,0.0
7,20.0
11,15.0
4,39.5
13,15.0
3,80.0
18,10.0
14,30.0
7,16.0
3,54.99
2,71.58
8,5.0
12,55.0
0,0.0
12,10.0
4,13.5
7,20.0
5,80.0
1,30.0
0,0.0
7,84.0
1,12.0
10,7.0
11,17.49
2,45.0
2,23.975
2,78.5
11,19.0
6,17.5
2,26.0
3,44.99
7,20.0
1,199.99
0,0.0
2,50.0
14,40.0
4,34.0
11,25.0
5,39.0
0,0.0
3,48.0
7,9.0
2,6.49
15,10.0
2,14.0
0,0.0
9,20.0
8,70.495
3,90.0
2,55.0
21,8.0
3,10.0
0,0.0
3,275.0
0,0.0
0,0.0
1,15.0
3,10.0
2,64.5
18,10.5
13,15.75
3,139.0
1,79.99
7,40.0
0,0.0
0,0.0
2,28.994999999999997
3,80.0
3,58.99
3,34.99
3,50.0
6,41.0
8,15.495000000000001
3,20.0
0,0.0
15,25.0
15,25.0
8,35.0
0,0.0
2,9.625
8,19.5
2,44.97
4,69.97999999999999
3,26.0
1,249.99
9,60.0
0,0.0
0,0.0
2,42.475
0,0.0
7,40.0
5,75.0
10,27.9
3,15.0
12,27.075
5,51.99
2,51.995000000000005
1,39.99
3,29.0
10,12.5
2,18.744999999999997
10,50.0
4,102.5
0,0.0
2,112.5
2,5.0
4,32.0
9,24.0
4,38.489999999999995
0,0.0
7,200.0
1,24.0
0,0.0
2,81.0
0,0.0
4,100.0
1,55.99
2,15.0
1,30.0
0,0.0
8,16.5
16,62.25
14,52.475
4,8.5
2,58.5
1,9.0
5,20.0
3,20.0
7,34.99
0,0.0
4,21.975
3,75.0
1,14.0
1,79.99
6,40.0
0,0.0
3,5.0
3,15.0
11,12.0
95,14.95
9,15.0
1,100.0
9,15.0
2,22.325
1,28.99
4,26.5
5,9.95
7,35.0
3,55.0
2,37.975
2,46.0
1,45.0
0,0.0
1,28.99
6,20.0
5,42.0
25,10.0
3,8.0
17,10.0
0,0.0
5,50.0
14,17.475
4,19.744999999999997
2,37.495000000000005
2,10.0
2,23.5
9,7.0
6,60.0
3,39.99
5,25.0
11,40.0
0,0.0
1,6.0
0,0.0
0,0.0
0,0.0
8,109.99000000000001
11,9.0
0,0.0
1,410.0
0,0.0
15,30.0
2,36.5
1,200.0
3,15.0
16,37.5
1,349.95
4,40.0
13,10.0
6,10.0
4,32.5
0,0.0
0,0.0
7,34.95
1,60.0
7,39.0
16,194.995
5,13.0
1,35.0
1,28.99
3,19.0
11,64.0
20,15.0
4,49.745000000000005
7,19.0
0,0.0
5,22.0
7,14.0
8,19.0
2,37.5
9,19.95
7,9.49
1,60.0
0,0.0
4,21.5
19,24.0
0,0.0
1,135.0
2,99.97
0,0.0
5,40.0
4,154.995
5,20.0
4,72.5
13,72.99
6,72.5
3,9.0
2,47.5
0,0.0
0,0.0
6,26.490000000000002
5,75.0
0,0.0
0,0.0
11,14.0
0,0.0
8,26.975
10,69.5
0,0.0
1,53.5
2,60.0
1,10.0
3,70.0
5,29.99
1,40.0
4,6.0
0,0.0
2,27.5
1,10.0
0,0.0
1,40.0
1,5.0
1,95.0
0,0.0
0,0.0
2,44.995000000000005
4,9.5
1,24.49
0,0.0
19,15.0
0,0.0
2,77.5
5,10.0
11,8.0
7,45.0
0,0.0
3,20.0
5,50.0
5,22.0
0,0.0
3,13.0
0,0.0
3,28.99
7,19.0
3,100.0
8,21.475
3,100.0
8,21.475
0,0.0
0,0.0
3,70.0
5,41.0
4,15.0
1,19.98
3,29.99
7,61.0
5,18.0
1,27.0
1,60.0
0,0.0
0,0.0
0,0.0
9,19.0
11,17.5
5,5.0
14,18.475
2,22.0
0,0.0
2,12.5
1,12.99
7,21.98
4,19.5
0,0.0
0,0.0
8,9.99
12,192.5
4,36.0
7,10.0
0,0.0
2,167.5
4,11.495000000000001
0,0.0
5,84.0
2,37.5
7,16.0
1,35.0
3,29.0
10,15.0
1,15.0
0,0.0
5,7.5
0,0.0
2,142.495
23,20.0
16,15.0
14,47.0
1,30.99
1,27.96
3,2000.0
0,0.0
3,30.0
22,15.0
9,10.0
11,24.0
6,29.5
11,38.99
0,0.0
2,69.975
7,43.99
9,10.0
3,40.0
3,29.95
1,45.0
2,19.995
0,0.0
1,120.0
3,48.99
1,40.0
0,0.0
9,20.0
8,32.5
3,35.0
4,17.07
7,9.0
2,24.990000000000002
1,40.0
3,23.0
4,62.5
3,27.0
14,39.5
0,0.0
1,100.0
9,10.0
0,0.0
5,62.48
4,46.245000000000005
4,47.0
0,0.0
0,0.0
0,0.0
3,50.0
9,17.0
0,0.0
2,26.5
2,36.0
2,14.0
4,12.5
2,9.995000000000001
5,22.0
17,8.95
2,99.495
4,19.0
2,12.495
14,15.0
7,15.0
1,50.36
2,30.990000000000002
6,49.97
13,20.0
2,60.0
2,24.494999999999997
7,140.0
4,17.5
7,30.0
5,65.0
4,14.5
0,0.0
3,15.0
3,35.0
7,15.0
0,0.0
7,15.0
11,29.0
7,75.0
4,76.5
6,155.0
6,100.0
20,20.0
8,13.5
10,12.5
1,100.0
0,0.0
1,25.0
2,88.495
16,100.0
2,63.995
9,85.0
4,13.0
4,32.5
3,85.0
1,4.49
3,26.0
6,72.0
1,40.0
7,25.0
1,425.0
0,0.0
9,22.0
2,8.0
20,40.0
11,20.0
4,22.494999999999997
4,13.0
0,0.0
1,25.0
0,0.0
1,50.0
1,35.0
3,12.0
3,29.99
0,0.0
1,15.0
5,35.0
0,0.0
13,10.0
4,15.0
4,16.57
1,16.0
3,15.0
2,27.475
0,0.0
7,45.0
7,9.0
1,29.0
13,180.0
8,20.0
5,115.0
9,79.49
5,39.99
1,55.0
6,25.0
4,11.5
1,85.0
11,30.0
7,24.0
1,79.0
14,8.25
7,28.99
5,35.0
2,157.495
1,40.0
0,0.0
1,15.0
15,5.0
0,0.0
7,15.0
0,0.0
3,63.99
1,15.0
0,0.0
7,15.0
3,170.0
5,10.0
3,12.48
2,205.0
7,49.46
6,30.994999999999997
3,30.0
0,0.0
1,14.99
7,57.99
2,35.0
3,29.0
2,150.0
1,30.0
2,18.5
4,20.0
5,79.94
5,159.94
14,29.994999999999997
1,124.99
3,24.46
13,20.0
15,30.0
17,17.99
6,21.0
6,32.47
1,29.0
6,70.0
2,31.995
6,170.0
3,90.0
0,0.0
11,10.0
16,19.5
3,60.0
16,6.5
4,9.0
3,10.0
1,49.49
0,0.0
2,81.97
1,17.95
0,0.0
7,14.0
0,0.0
0,0.0
2,11.98
13,50.0
0,0.0
12,15.875
0,0.0
3,48.0
2,22.0
3,55.99
3,30.0
1,25.0
1,48.0
2,97.5
0,0.0
3,98.99
0,0.0
13,20.0
6,70.0
0,0.0
4,109.995
1,45.0
4,50.0
3,10.0
7,38.0
6,23.314999999999998
5,20.81
0,0.0
3,19.95
11,50.0
0,0.0
2,87.47
2,100.0
3,13.0
1,40.0
5,69.0
2,14.475
2,25.98
0,0.0
19,18.95
11,44.98
12,50.0
1,84.99
0,0.0
0,0.0
0,0.0
0,0.0
9,20.0
2,14.995000000000001
0,0.0
2,6.66
0,0.0
6,8.995000000000001
0,0.0
2,6.0
1,58.99
1,54.99
1,50.0
3,12.0
2,18.994999999999997
3,15.0
0,0.0
2,32.5
13,11.0
11,15.0
6,19.0
6,30.0
1,30.0
9,10.0
2,12.0
1,15.0
0,0.0
12,15.0
2,47.5
0,0.0
1,40.0
0,0.0
0,0.0
5,12.0
25,30.0
3,22.0
9,50.0
0,0.0
7,20.0
2,32.5
15,25.0
1,80.0
5,70.0
0,0.0
12,10.0
0,0.0
12,27.0
5,35.0
4,10.0
3,45.0
2,47.0
0,0.0
5,30.0
5,45.0
8,30.5
8,36.775
8,23.994999999999997
5,12.0
3,40.0
4,37.5
1,150.0
21,40.0
16,19.0
1,30.0
2,54.495000000000005
4,32.5
1,13.0
8,17.5
6,132.5
1,69.99
1,400.0
12,10.0
12,28.615000000000002
6,85.995
1,35.0
5,49.94
11,38.0
1,10.0
19,10.0
1,20.0
2,29.995
13,30.0
9,10.0
5,90.0
0,0.0
3,139.99
2,40.0
3,99.49
2,138.995
0,0.0
0,0.0
2,136.995
1,15.0
0,0.0
11,10.0
6,25.475
0,0.0
1,25.0
3,29.0
2,37.0
2,15.0
6,9.995000000000001
1,15.99
4,196.995
5,30.0
2,200.0
14,30.0
1,12.0
3,25.0
5,95.0
2,31.0
0,0.0
1,29.9
4,32.5
0,0.0
26,10.0
12,30.0
0,0.0
1,75.0
8,5.0
8,56.495000000000005
1,250.0
2,6.0
0,0.0
1,20.0
0,0.0
0,0.0
0,0.0
6,7.495
4,47.055
8,150.0
11,25.0
4,60.0
3,115.0
0,0.0
0,0.0
5,34.0
10,75.0
5,19.0
13,25.0
1,30.0
7,40.0
3,10.0
3,25.0
6,102.5
5,80.0
2,16.0
1,54.99
0,0.0
3,40.0
8,12.5
14,20.0
9,9.98
2,18.494999999999997
0,0.0
1,49.95
8,45.0
4,47.5
0,0.0
0,0.0
0,0.0
5,20.0
4,177.5
4,40.0
0,0.0
2,49.995000000000005
0,0.0
9,5.5
0,0.0
0,0.0
0,0.0
3,15.0
4,78.74
8,22.0
0,0.0
1,65.0
3,27.96
11,20.0
7,8.0
0,0.0
1,60.0
1,98.99
3,250.0
20,20.0
0,0.0
1,34.99
11,10.0
0,0.0
2,70.61500000000001
0,0.0
1,40.0
0,0.0
0,0.0
4,20.0
3,7.5
0,0.0
0,0.0
24,26.375
8,15.98
0,0.0
5,58.99
1,49.95
3,120.0
0,0.0
7,31.0
2,40.0
1,40.0
2,40.0
6,10.0
3,50.0
0,0.0
0,0.0
8,15.5
0,0.0
1,4.5
0,0.0
2,32.495000000000005
0,0.0
1,3.0
14,6.0
2,102.995
7,30.0
0,0.0
2,10.0
11,38.49
1,40.0
2,68.745
0,0.0
1,125.0
2,54.995000000000005
2,14.99
13,15.0
19,21.0
7,29.99
7,25.0
1,10.0
7,12.0
0,0.0
3,35.0
16,16.0
5,8.0
2,52.0
4,87.0
1,16.65
12,25.0
15,15.0
3,45.0
1,39.99
9,14.75
0,0.0
3,30.0
5,15.0
0,0.0
4,26.494999999999997
29,33.33
7,80.0
5,27.48
1,12.0
3,15.0
3,120.0
33,15.0
1,4.0
0,0.0
4,17.5
4,6.5
2,9.0
7,15.95
14,11.0
2,11.475
0,0.0
0,0.0
1,15.0
1,34.95
3,10.49
1,24.0
1,25.0
16,7.5
1,19.0
4,65.0
7,19.0
2,4.5
3,80.0
12,37.5
14,54.959999999999994
1,12.0
12,11.75
2,37.0
20,15.0
5,40.0
6,17.5
5,40.0
2,39.980000000000004
3,24.46
2,27.5
3,50.0
7,39.98
7,46.19
6,25.5
4,22.5
4,22.994999999999997
8,59.495000000000005
2,24.994999999999997
3,150.0
1,125.0
5,69.99
2,24.990000000000002
9,19.98
2,19.990000000000002
3,150.0
1,50.0
8,22.5
0,0.0
9,50.0
6,67.495
8,25.0
3,18.16
4,17.75
1,39.95
29,14.49
0,0.0
1,5.0
2,82.69
2,20.0
4,80.0
3,34.0
10,17.75
4,18.994999999999997
0,0.0
2,175.0
1,10.0
7,13.62
1,6.99
5,29.0
10,17.225
4,16.0
3,30.0
7,60.0
0,0.0
2,14.995
1,20.0
3,104.9
1,54.0
2,30.0
2,33.739999999999995
8,22.5
1,28.95
1,8.0
1,25.0
0,0.0
2,100.0
6,21.494999999999997
0,0.0
1,11.0
0,0.0
4,35.0
15,19.95
15,20.0
1,19.95
5,16.0
0,0.0
0,0.0
2,33.5
7,10.0
3,6.99
4,16.58
1,40.0
3,40.0
1,258.99
2,225.0
2,30.0
1,10.0
2,84.995
2,11.5
3,10.0
101,15.0
0,0.0
3,15.0
9,18.0
9,20.0
0,0.0
3,40.0
0,0.0
1,44.0
1,18.0
13,40.0
3,8.0
1,16.0
24,12.5
0,0.0
4,98.5
4,42.495000000000005
0,0.0
14,10.0
5,45.0
4,15.975
4,20.0
14,17.875
12,10.5
0,0.0
0,0.0
4,27.475
3,26.0
19,70.0
7,10.0
0,0.0
0,0.0
7,10.0
0,0.0
0,0.0
0,0.0
0,0.0
3,100.0
9,14.0
24,140.0
0,0.0
0,0.0
10,25.0
0,0.0
0,0.0
1,100.0
0,0.0
6,14.5
2,37.5
0,0.0
19,25.0
8,9.745000000000001
1,120.0
1,38.45
0,0.0
0,0.0
2,25.0
16,10.5
8,10.0
2,47.5
4,40.0
1,34.99
2,43.495000000000005
1,80.0
11,100.0
11,30.0
1,29.99
6,94.99
5,72.99
10,15.0
8,42.945
2,14.3
0,0.0
9,20.0
0,0.0
2,15.0
2,16.244999999999997
13,15.0
4,37.47
5,55.0
0,0.0
3,22.5
2,222.0
9,18.99
7,21.0
0,0.0
20,15.0
4,28.5
6,40.0
11,20.0
5,25.0
1,15.0
5,85.0
0,0.0
3,35.0
1,28.0
0,0.0
