Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
Ticket to Ride: First Journey (Europe),218208,906.0,7.041,6.03925,1.6757,37.0,102.0,16.0,44.0,254.0,2202.0,5644.0,108.0,24.0,2017.0,2.0,4.0,15.0,30.0,6.0,"[1041, 2040, 2081, 2004, 1034]","[""children's""]"
King & Assassins,147930,1019.0,6.90114,6.03824,1.8235,51.0,388.0,54.0,68.0,389.0,1386.0,2998.0,7.0,54.0,2013.0,2.0,2.0,30.0,30.0,10.0,"[2001, 1023, 1039, 1046, 2676, 1035, 2016, 2015]","['thematic', 'family']"
Patrician,30241,1456.0,6.62043,6.03823,1.9215,191.0,624.0,106.0,45.0,185.0,1853.0,4097.0,1.0,38.0,2007.0,2.0,5.0,50.0,50.0,10.0,"[2080, 2040, 1035, 2004]",['family']
Grand Cru,75212,1064.0,6.79864,6.03821,3.1413,92.0,645.0,74.0,65.0,295.0,1232.0,1701.0,33.0,33.0,2010.0,2.0,5.0,90.0,90.0,12.0,"[2012, 1021, 1013, 2904]",['strategy']
The Dwarf King,85250,1704.0,6.55286,6.03817,1.4405,84.0,416.0,84.0,66.0,370.0,2943.0,4675.0,11.0,58.0,2011.0,3.0,5.0,40.0,40.0,10.0,"[1023, 1002, 1010, 2009]",['family']
Portobello Market,27356,2440.0,6.38418,6.03781,2.0312,256.0,1308.0,252.0,64.0,259.0,3024.0,4567.0,4.0,32.0,2007.0,2.0,4.0,35.0,35.0,8.0,"[1009, 2080, 2046]","['strategy', 'family']"
Dark Souls: The Board Game,197831,3277.0,6.57505,6.03757,3.1053,95.0,528.0,228.0,117.0,1039.0,7196.0,4205.0,13.0,543.0,2017.0,1.0,4.0,90.0,120.0,14.0,"[2023, 2664, 2072, 1020, 1010, 1046, 2676, 1035, 1047, 2011, 2028, 2015, 1101]","['thematic', 'strategy']"
Flick of Faith,281194,556.0,7.6596,6.03852,1.1429,14.0,51.0,7.0,84.0,543.0,1101.0,2732.0,440.0,79.0,2019.0,2.0,4.0,15.0,40.0,8.0,"[1032, 2080, 2860, 1082, 2015, 2017]",['family']
Intrigue,265,2553.0,6.37069,6.03609,1.943,228.0,1124.0,211.0,111.0,539.0,3740.0,3040.0,47.0,47.0,1994.0,3.0,5.0,45.0,45.0,14.0,"[2080, 2012, 2913, 2040, 1026, 1070]",['strategy']
Merv: The Heart of the Silk Road,306040,432.0,8.06068,6.04153,3.4545,44.0,100.0,16.0,262.0,1493.0,1285.0,1170.0,403.0,109.0,2020.0,1.0,4.0,90.0,90.0,14.0,"[1009, 1029, 2912, 1021, 2011, 2911, 2004, 2940, 2939, 2897]",[]
Valhalla,237211,1029.0,7.38749,6.03664,2.1026,39.0,80.0,31.0,47.0,370.0,1761.0,2737.0,33.0,707.0,2018.0,1.0,6.0,30.0,60.0,13.0,"[2041, 1002, 1017, 2072, 1046, 2040, 1035, 1082, 2004, 2686, 2015]",['strategy']
WildLife,3236,1345.0,6.6592,6.03513,3.0692,130.0,944.0,135.0,83.0,239.0,1666.0,1625.0,2.0,13.0,2002.0,2.0,6.0,60.0,120.0,10.0,"[1089, 2080, 2012, 1036, 2002]",['strategy']
Small City,130486,560.0,7.50322,6.03487,4.0,49.0,532.0,29.0,174.0,660.0,1020.0,1298.0,4.0,71.0,2015.0,1.0,4.0,60.0,120.0,12.0,"[2080, 1029, 1021, 2070, 1086, 2015]",['strategy']
Walk the Plank!,35505,1688.0,6.57866,6.03462,1.2561,82.0,517.0,117.0,32.0,232.0,2841.0,6606.0,5.0,77.0,2013.0,3.0,5.0,20.0,20.0,6.0,"[2689, 1002, 1079, 1090, 2685, 2020, 2686, 2828]",['family']
Trias,4249,1991.0,6.44986,6.03444,2.3935,216.0,1260.0,183.0,94.0,325.0,2415.0,3526.0,40.0,31.0,2002.0,2.0,5.0,45.0,45.0,12.0,"[2001, 1089, 2080, 2011, 1036]",['strategy']
Raid on St. Nazaire,1425,790.0,7.20623,6.03419,2.9783,92.0,372.0,33.0,135.0,368.0,1973.0,502.0,2.0,102.0,1987.0,1.0,1.0,180.0,180.0,12.0,"[2046, 2072, 2850, 2947, 2055, 2078, 2070, 2897, 1019, 1049]",['war']
Pacific War: The Struggle Against Japan 1941-1945,5622,570.0,7.66337,6.03417,4.5269,93.0,352.0,55.0,45.0,255.0,1724.0,407.0,98.0,98.0,1985.0,2.0,2.0,60.0,6000.0,16.0,"[2072, 2026, 1008, 2070, 1019, 1049]",['war']
Mutant Chronicles: Siege of the Citadel,1621,1015.0,7.0136,6.03359,2.2333,90.0,571.0,102.0,146.0,276.0,1731.0,965.0,4.0,119.0,1993.0,2.0,5.0,120.0,120.0,10.0,"[2001, 2676, 2011, 1016, 2015, 1019]",['thematic']
Kanban EV,284378,345.0,8.76825,6.04259,4.4,35.0,132.0,4.0,193.0,1283.0,1551.0,613.0,250.0,1127.0,2020.0,1.0,4.0,60.0,180.0,14.0,"[2001, 1021, 2040, 1088, 2079, 2082]",['strategy']
Kero,222219,749.0,7.20458,6.03326,1.913,23.0,127.0,40.0,62.0,464.0,1614.0,1846.0,21.0,39.0,2018.0,2.0,2.0,30.0,30.0,9.0,"[2080, 1017, 2072, 2661, 1037, 2004, 2686, 1086, 2082]",['family']
Vietnam 1965-1975,5620,683.0,7.42529,6.03323,4.2857,126.0,416.0,72.0,56.0,202.0,2047.0,395.0,119.0,119.0,1984.0,2.0,2.0,360.0,6000.0,12.0,"[2072, 2676, 2026, 1069, 2016, 2070, 1109, 1019]",['war']
Rising 5: Runes of Asteros,185196,1435.0,6.61934,6.03298,1.84,25.0,485.0,163.0,117.0,905.0,2612.0,3437.0,10.0,70.0,2017.0,1.0,5.0,15.0,25.0,12.0,"[2001, 1022, 2023, 1039, 2072, 1072, 1028, 1016, 2015]","['strategy', 'family']"
Skyjo,204135,1067.0,6.88087,6.03376,1.129,31.0,59.0,21.0,11.0,112.0,2302.0,10441.0,269.0,22.0,2015.0,2.0,8.0,15.0,45.0,8.0,"[1002, 2004]",['family']
Bandido,191925,1970.0,6.54731,6.0323,1.1186,59.0,167.0,32.0,33.0,290.0,3715.0,17239.0,821.0,41.0,2016.0,1.0,4.0,10.0,15.0,6.0,"[1002, 2023, 2081, 2819, 2002]",['family']
The Red Dragon Inn 5: The Character Trove,173634,631.0,7.62618,6.03232,2.0,10.0,55.0,11.0,50.0,229.0,2360.0,749.0,3.0,42.0,2015.0,2.0,4.0,30.0,60.0,13.0,"[2014, 1002, 1010, 2040, 1079, 1035, 1030, 2685, 2015]",[]
Space Dealer,23451,1634.0,6.53946,6.03206,2.4058,207.0,1116.0,140.0,83.0,347.0,1771.0,2744.0,12.0,12.0,2006.0,3.0,4.0,30.0,30.0,10.0,"[2834, 1029, 2007, 2078, 1037, 1016, 2020, 2008, 1011]",['strategy']
Detroit-Cleveland Grand Prix,101,1092.0,6.7855,6.03135,1.7027,111.0,547.0,108.0,25.0,70.0,1360.0,2282.0,1.0,13.0,1996.0,2.0,6.0,60.0,60.0,8.0,"[2012, 1002, 1031]",['family']
The Red Dragon Inn 4,142402,739.0,7.34264,6.03055,1.8,15.0,58.0,23.0,81.0,296.0,2561.0,613.0,5.0,37.0,2013.0,2.0,4.0,60.0,60.0,13.0,"[2014, 1002, 1010, 2040, 1079, 1035, 1030, 2015]",[]
Longhorn,148290,1527.0,6.57016,6.03152,1.7407,54.0,454.0,136.0,73.0,431.0,2477.0,5421.0,15.0,54.0,2013.0,2.0,2.0,15.0,15.0,8.0,"[1009, 1055, 1089, 2080, 2676, 2955, 2004]",[]
Galactic Emperor,27463,1397.0,6.60689,6.03078,2.9073,205.0,1090.0,126.0,100.0,547.0,1362.0,2208.0,1.0,69.0,2008.0,3.0,6.0,90.0,90.0,12.0,"[1015, 2072, 2026, 2011, 1016, 1113, 2002, 2079, 1019]","['thematic', 'strategy']"
Dice Throne: Season Two – Tactician v. Huntress,266965,466.0,7.95095,6.03175,2.3333,6.0,33.0,36.0,35.0,68.0,1461.0,459.0,4.0,22.0,2018.0,2.0,2.0,20.0,40.0,8.0,"[1002, 1017, 2072, 1010, 1046, 2686, 2015]",[]
"Warhammer 40,000 (Third Edition)",2162,2341.0,6.51545,6.03054,3.4976,205.0,898.0,90.0,44.0,81.0,3490.0,5173.0,3.0,159.0,1998.0,2.0,6.0,30.0,120.0,17.0,"[1117, 2072, 2850, 2975, 2949, 1047, 2011, 1016, 2070, 2015, 1019]",['war']
Dizzle,269199,884.0,6.96002,6.03067,1.3125,16.0,131.0,20.0,38.0,222.0,1686.0,8032.0,98.0,23.0,2019.0,1.0,4.0,30.0,30.0,8.0,"[1017, 2072, 2984, 2055]",['family']
Archer: Once You Go Blackmail...,198522,788.0,7.14041,6.03153,1.2632,19.0,94.0,41.0,23.0,127.0,1820.0,3120.0,38.0,21.0,2016.0,2.0,4.0,20.0,30.0,10.0,"[1002, 1039, 2040, 1064, 2685, 1081]",[]
Strozzi,35572,1159.0,6.73003,6.03054,2.2381,105.0,861.0,118.0,44.0,141.0,1602.0,2480.0,25.0,25.0,2008.0,3.0,6.0,60.0,60.0,10.0,"[2013, 1008, 1070, 2004]",['strategy']
Carnival Zombie,140343,761.0,7.14196,6.02998,3.3091,55.0,378.0,44.0,208.0,962.0,1064.0,1109.0,2.0,143.0,2013.0,1.0,6.0,120.0,120.0,12.0,"[1032, 2001, 2689, 2046, 2023, 1024, 2078, 1070, 2015, 2481]",['thematic']
Victorian Masterminds,189453,952.0,6.95283,6.02971,2.2083,24.0,329.0,59.0,138.0,979.0,1730.0,2153.0,32.0,118.0,2019.0,2.0,4.0,45.0,60.0,14.0,"[2015, 2082]",['strategy']
Haven,205127,747.0,7.1632,6.02927,2.4091,22.0,235.0,64.0,122.0,755.0,2178.0,1548.0,14.0,86.0,2018.0,2.0,2.0,30.0,45.0,12.0,"[1089, 2080, 1002, 2043, 1084, 1010, 1046, 2040, 2661, 2004, 1086]",[]
Panzergruppe Guderian,3041,681.0,7.33147,6.02908,2.8444,90.0,324.0,45.0,43.0,157.0,1617.0,591.0,61.0,61.0,1976.0,2.0,2.0,180.0,300.0,14.0,"[2072, 2676, 2026, 2947, 2855, 2822, 2070, 2897, 1019, 1049, 2974]",['war']
Invasion from Outer Space: The Martian Game,42939,847.0,7.0612,6.02894,2.7833,60.0,507.0,103.0,105.0,371.0,1975.0,1164.0,154.0,154.0,2010.0,2.0,6.0,60.0,120.0,12.0,"[2072, 1046, 2011, 2035, 1016, 2019, 2015]",['thematic']
The Manhattan Project 2: Minutes to Midnight,177659,612.0,7.38145,6.02864,3.5667,30.0,286.0,84.0,76.0,401.0,1778.0,1142.0,3.0,217.0,2018.0,2.0,5.0,90.0,150.0,13.0,"[2080, 1023, 1021, 2040, 1088, 1069, 2016, 1081, 2686, 2082, 2933]",['strategy']
Dale of Merchants Collection,251551,437.0,7.93857,6.02845,2.4167,12.0,123.0,5.0,111.0,443.0,1552.0,1385.0,64.0,107.0,2019.0,2.0,4.0,20.0,60.0,10.0,"[1089, 2041, 1002, 2664, 2072, 1010, 2040, 2004, 2686]",[]
Funkoverse Strategy Game,284775,707.0,7.47067,6.02891,2.2069,29.0,89.0,26.0,25.0,277.0,1192.0,2421.0,52.0,121.0,2019.0,2.0,4.0,20.0,60.0,10.0,"[2001, 1044, 2072, 1046, 2676, 2975, 1047, 2015]",['thematic']
Gheos,23730,1707.0,6.51201,6.02836,2.4487,263.0,1227.0,130.0,83.0,360.0,1721.0,3730.0,2.0,29.0,2006.0,2.0,4.0,45.0,60.0,10.0,"[2080, 1015, 2013, 1082, 2005, 2002]",['strategy']
The Cave,129351,1744.0,6.5157,6.02799,2.5155,97.0,808.0,119.0,220.0,970.0,2412.0,2862.0,10.0,126.0,2012.0,2.0,5.0,60.0,60.0,10.0,"[2001, 1084, 1020, 1059, 2011, 2004, 2002, 1097]","['thematic', 'family']"
1st & Goal,95105,1570.0,6.56361,6.02784,1.8148,108.0,910.0,170.0,78.0,350.0,2445.0,3160.0,5.0,118.0,2011.0,2.0,4.0,120.0,150.0,13.0,"[1002, 1017, 2072, 2040, 2020, 1038]","['thematic', 'family']"
Serenissima (Second Edition),135281,897.0,6.96414,6.0277,2.9322,59.0,522.0,98.0,67.0,316.0,1645.0,1255.0,1.0,51.0,2012.0,2.0,4.0,90.0,90.0,13.0,"[2080, 2046, 2072, 1021, 1008, 2007, 1070, 2019, 2008]",['strategy']
Let's Make a Bus Route,251053,640.0,7.27927,6.02805,1.6667,12.0,176.0,16.0,298.0,846.0,791.0,2945.0,9.0,32.0,2018.0,2.0,5.0,20.0,30.0,10.0,"[2999, 2039, 2081, 2055, 2004, 1011]",[]
Second Chance,265683,1254.0,6.70651,6.02974,1.2143,28.0,208.0,30.0,60.0,335.0,2114.0,11142.0,210.0,29.0,2019.0,1.0,6.0,10.0,15.0,8.0,"[1002, 2978, 2055, 2685]",['family']
Leader 1,36708,892.0,6.97874,6.02751,2.5152,99.0,508.0,30.0,68.0,257.0,998.0,1344.0,47.0,47.0,2008.0,2.0,10.0,90.0,150.0,12.0,"[2011, 2876, 1031, 2070, 1038]",['strategy']
Who Goes There?,230769,807.0,7.3369,6.02745,2.9688,32.0,133.0,36.0,98.0,564.0,1795.0,1378.0,2.0,248.0,2018.0,3.0,4.0,110.0,110.0,14.0,"[2001, 2041, 2023, 2072, 1093, 2028, 1016, 2820, 2814, 2015]",['thematic']
Round House,205498,724.0,7.21367,6.0273,3.2273,22.0,455.0,83.0,54.0,270.0,1656.0,1469.0,3.0,48.0,2016.0,2.0,5.0,60.0,90.0,10.0,"[2041, 1021, 1035, 2813, 2004, 2082]",['strategy']
A Brief History of the World,46007,906.0,6.90248,6.02687,2.8636,88.0,476.0,39.0,74.0,256.0,850.0,1992.0,1.0,52.0,2009.0,3.0,6.0,90.0,180.0,10.0,"[1050, 2080, 2046, 2041, 2887, 1015, 2072, 1035, 1070, 2833, 2826, 1019]",['strategy']
DC Comics Deck-Building Game: Teen Titans,167763,776.0,7.22882,6.02682,2.1111,18.0,106.0,25.0,46.0,170.0,2161.0,1523.0,6.0,50.0,2015.0,2.0,5.0,45.0,75.0,15.0,"[1002, 1116, 2664]",['strategy']
Dojo Kun,179182,916.0,6.97932,6.02638,2.6863,51.0,216.0,71.0,45.0,296.0,1550.0,1521.0,6.0,85.0,2015.0,1.0,4.0,60.0,90.0,13.0,"[2014, 1017, 2072, 1046, 2082]",['strategy']
Import / Export,217776,661.0,7.3402,6.02674,3.2174,23.0,272.0,53.0,106.0,396.0,1040.0,2198.0,1.0,157.0,2017.0,2.0,6.0,45.0,90.0,8.0,"[2012, 1023, 1002, 2013, 1021, 2040, 1088, 1104, 1008, 2007, 1090, 2005, 2686, 1011, 2015]",[]
Tiki Topple,34373,1932.0,6.4561,6.02637,1.3052,154.0,833.0,126.0,45.0,217.0,3022.0,6598.0,10.0,43.0,2008.0,2.0,4.0,20.0,20.0,10.0,"[1009, 1023, 1002, 2040, 2060]",['family']
Escape from Atlantis,24037,1604.0,6.57286,6.02643,1.557,158.0,438.0,105.0,65.0,163.0,2500.0,2199.0,11.0,65.0,1986.0,2.0,4.0,45.0,60.0,8.0,"[2001, 1022, 2072, 2676, 2960, 2011, 1008, 2035, 2686]",['family']
Oriflamme,287084,674.0,7.34552,6.02538,1.5417,24.0,50.0,9.0,38.0,353.0,1432.0,3165.0,222.0,35.0,2019.0,3.0,5.0,15.0,30.0,10.0,"[2689, 2014, 1002, 2857, 2040, 1001]",[]
Saloon Tycoon,174524,782.0,7.15226,6.02598,2.2692,26.0,241.0,50.0,55.0,287.0,1626.0,1637.0,7.0,74.0,2015.0,2.0,4.0,30.0,60.0,13.0,"[2001, 1055, 2041, 2002]",[]
DC Comics Deck-Building Game: Rivals – Batman vs The Joker,160958,860.0,7.0468,6.02592,1.8095,21.0,181.0,55.0,28.0,129.0,2506.0,1895.0,48.0,48.0,2014.0,2.0,2.0,30.0,30.0,15.0,"[1002, 1116, 2664]",['thematic']
Catan: Starfarers,282853,525.0,7.71081,6.02556,2.3077,13.0,69.0,16.0,116.0,737.0,1556.0,1157.0,27.0,55.0,2019.0,3.0,4.0,120.0,120.0,14.0,"[1020, 2026, 1026, 1016, 1113, 2008]",['family']
Oriflamme,287084,674.0,7.34552,6.02538,1.5417,24.0,50.0,9.0,38.0,353.0,1432.0,3165.0,222.0,35.0,2019.0,3.0,5.0,15.0,30.0,10.0,"[2689, 2014, 1002, 2857, 2040, 1001]",[]
Archon: Glory & Machination,139033,842.0,6.97591,6.02498,3.1053,57.0,712.0,116.0,43.0,304.0,1519.0,1343.0,72.0,72.0,2013.0,2.0,4.0,90.0,120.0,12.0,"[2689, 1029, 2664, 1021, 2040, 1035, 2016, 2082]",['strategy']
Take 5!,153,1873.0,6.48165,6.02495,1.4684,158.0,272.0,73.0,21.0,120.0,3506.0,6682.0,25.0,10.0,1998.0,2.0,6.0,60.0,60.0,10.0,"[1002, 2040, 2004]",['family']
Dungeon Command: Tyranny of Goblins,124968,660.0,7.40811,6.02488,2.7073,41.0,133.0,46.0,65.0,219.0,1949.0,618.0,1.0,79.0,2012.0,2.0,4.0,90.0,90.0,12.0,"[2001, 2046, 2018, 1002, 1010, 2040, 1047, 1019]",['customizable']
Medieval Merchant,296,1136.0,6.72696,6.02483,3.0952,126.0,526.0,96.0,62.0,185.0,1566.0,1311.0,17.0,17.0,1998.0,2.0,6.0,60.0,90.0,12.0,"[2080, 1021, 1035, 2081]",['strategy']
Spaceteam,184491,1425.0,6.67267,6.02453,1.0588,34.0,207.0,91.0,87.0,599.0,3425.0,5880.0,9.0,54.0,2015.0,3.0,6.0,5.0,5.0,10.0,"[1002, 2023, 2040, 2047, 1037, 1016, 1113, 2008]",['party']
Pelican Cove,90870,1130.0,6.73724,6.02401,1.8,65.0,299.0,31.0,99.0,317.0,1395.0,3789.0,7.0,28.0,2011.0,1.0,5.0,30.0,30.0,8.0,"[2060, 1028, 1037]",['family']
Blue Max,508,798.0,7.11768,6.02399,2.2604,96.0,330.0,43.0,42.0,160.0,1278.0,2883.0,64.0,64.0,1983.0,2.0,6.0,60.0,60.0,13.0,"[2650, 2854, 2072, 2850, 2676, 2026, 2963, 2028, 2822, 2070, 2020, 2944, 1019, 1065]",['war']
Rook,1260,2518.0,6.41565,6.02368,1.8689,183.0,1095.0,267.0,6.0,84.0,7444.0,5363.0,15.0,62.0,1906.0,2.0,6.0,45.0,45.0,8.0,"[2012, 2041, 1002, 2040, 2019, 2009]",['family']
Die Siedler von Nürnberg,189,898.0,6.93377,6.02367,2.7895,76.0,336.0,88.0,25.0,79.0,1737.0,666.0,5.0,50.0,1999.0,3.0,4.0,90.0,90.0,10.0,"[2072, 2040, 1035, 2047, 1026, 2008]","['strategy', 'family']"
Tulip Bubble,229414,713.0,7.16065,6.02347,2.5,22.0,205.0,20.0,118.0,389.0,941.0,1795.0,4.0,33.0,2017.0,3.0,5.0,50.0,70.0,15.0,"[2012, 2041, 2013, 2912, 1021, 1070, 2004]",['strategy']
Choose Your Own Adventure: House of Danger,251420,2067.0,6.47142,6.0233,1.075,40.0,648.0,290.0,74.0,659.0,5887.0,5587.0,29.0,100.0,2018.0,1.0,99.0,60.0,60.0,10.0,"[1002, 2023, 2072, 2040, 2851, 1093, 2819, 2027]",['thematic']
The Castle of the Devil,25951,2144.0,6.44352,6.02312,1.974,231.0,940.0,152.0,88.0,467.0,3077.0,4574.0,1.0,88.0,2010.0,4.0,8.0,20.0,40.0,10.0,"[1023, 1002, 1039, 1046, 2040, 1030, 2028, 2015]","['strategy', 'party']"
Secrets,200847,1798.0,6.50317,6.02295,1.4,30.0,341.0,134.0,85.0,636.0,3242.0,5438.0,2.0,53.0,2017.0,4.0,8.0,15.0,35.0,10.0,"[1023, 2041, 1002, 1039, 1030, 2661, 1081, 2686, 2019]",['party']
Pictures,284108,686.0,7.22208,6.02259,1.0526,19.0,82.0,5.0,63.0,475.0,1106.0,2433.0,107.0,22.0,2019.0,3.0,5.0,20.0,30.0,8.0,"[1039, 1030, 2060]",['family']
Linq,11945,934.0,6.8755,6.02236,1.4167,72.0,238.0,50.0,32.0,175.0,1593.0,2785.0,17.0,17.0,2004.0,4.0,8.0,45.0,45.0,10.0,"[1039, 1030, 2060, 1081, 2866, 2019, 2017, 1025]",['party']
Boggle,1293,6929.0,6.20508,6.02231,1.4927,479.0,1164.0,182.0,12.0,138.0,11054.0,23196.0,104.0,83.0,1972.0,1.0,8.0,10.0,10.0,8.0,"[1017, 2072, 2055, 2060, 1037, 1025]",['family']
New England,5406,1808.0,6.47908,6.02188,2.4656,189.0,1328.0,261.0,42.0,133.0,2303.0,2058.0,9.0,91.0,2003.0,3.0,4.0,90.0,90.0,12.0,"[2012, 1021, 1086, 2002]",['strategy']
Coyote,8172,1353.0,6.61676,6.02168,1.211,109.0,233.0,29.0,49.0,170.0,1707.0,4730.0,10.0,20.0,2003.0,3.0,6.0,20.0,30.0,10.0,"[1023, 1002, 1039, 1030, 2685]",['party']
The Blood of an Englishman,206504,1274.0,6.68224,6.02158,1.7222,18.0,430.0,152.0,59.0,358.0,2704.0,3940.0,8.0,101.0,2016.0,2.0,2.0,20.0,30.0,10.0,"[1009, 1002, 1093, 2048, 2015]",[]
Bazaar,287,1654.0,6.52214,6.02158,2.0357,140.0,1783.0,188.0,78.0,236.0,2705.0,4291.0,8.0,44.0,1967.0,2.0,6.0,45.0,45.0,8.0,"[1009, 1028, 2004, 2008]","['abstract', 'family']"
Wings of Glory: WW1 Rules and Accessories Pack,119866,500.0,7.9757,6.02092,2.0417,24.0,235.0,25.0,27.0,117.0,1280.0,1810.0,340.0,340.0,2012.0,2.0,99.0,30.0,30.0,13.0,"[2689, 2650, 1002, 1047, 2070, 2020, 2019, 1019, 1065]",['war']
Legendary Encounters: The X-Files Deck Building Game,256874,503.0,7.78715,6.02079,2.6154,13.0,136.0,32.0,93.0,333.0,1367.0,1768.0,11.0,85.0,2018.0,1.0,5.0,45.0,60.0,14.0,"[2041, 1002, 2023, 2664, 1064, 1016, 2819]",[]
Century: Golem Edition – Eastern Mountains,283619,525.0,7.61407,6.0207,2.2222,9.0,51.0,10.0,148.0,618.0,1957.0,1272.0,73.0,56.0,2019.0,2.0,4.0,30.0,45.0,10.0,"[1010, 2011, 2007, 2078]",[]
Garden Dice,109779,1239.0,6.67587,6.02049,2.1194,67.0,645.0,97.0,143.0,541.0,1847.0,2772.0,1.0,77.0,2012.0,2.0,4.0,60.0,60.0,13.0,"[1017, 2072, 1013, 2004, 2002]","['strategy', 'family']"
D-Day Dice (Second Edition),233208,479.0,7.76384,6.02045,2.1333,15.0,202.0,40.0,94.0,398.0,1749.0,3434.0,205.0,165.0,2019.0,1.0,4.0,45.0,45.0,14.0,"[2023, 1017, 2072, 2870, 2020, 2819, 1019, 1049]",['war']
Fast Flowing Forest Fellers,38548,1566.0,6.51907,6.02001,1.529,138.0,805.0,100.0,55.0,209.0,1828.0,4720.0,4.0,28.0,2008.0,2.0,5.0,30.0,30.0,8.0,"[2957, 2040, 2011, 2078, 1031, 1038]",['family']
Fuji,258308,1227.0,6.71696,6.01986,2.1818,33.0,262.0,81.0,63.0,500.0,2270.0,3056.0,10.0,51.0,2018.0,2.0,4.0,30.0,45.0,10.0,"[2893, 2023, 1017, 2072, 2676, 2015]",[]
Noria,233676,1651.0,6.55229,6.01965,3.625,64.0,860.0,188.0,70.0,790.0,3261.0,3010.0,11.0,117.0,2017.0,2.0,4.0,70.0,120.0,12.0,"[2664, 1021, 1010, 1088]",['strategy']
Abracada...What?,163930,1509.0,6.59161,6.01941,1.6667,66.0,558.0,65.0,38.0,241.0,2003.0,4797.0,7.0,36.0,2014.0,2.0,5.0,30.0,30.0,7.0,"[1039, 2047, 2661, 2892]",['family']
RAF,3202,602.0,7.37013,6.01925,3.131,84.0,445.0,74.0,72.0,220.0,1361.0,497.0,1.0,66.0,1986.0,1.0,1.0,180.0,180.0,12.0,"[2650, 2018, 2072, 2947, 2855, 2070, 2819, 1019, 1049]",['war']
Scattergories,2381,8408.0,6.1963,6.01924,1.3858,438.0,895.0,288.0,12.0,188.0,15816.0,14840.0,85.0,124.0,1988.0,2.0,6.0,30.0,30.0,12.0,"[2072, 2055, 1030, 1037, 1025]",['party']
España 1936,31291,685.0,7.26491,6.01911,2.8108,111.0,315.0,29.0,63.0,226.0,1078.0,899.0,54.0,54.0,2007.0,2.0,2.0,180.0,180.0,14.0,"[2046, 2018, 1102, 2072, 2947, 2070, 1019]",['war']
Blood Bound,130877,1442.0,6.62193,6.01808,1.6719,64.0,443.0,121.0,30.0,254.0,2102.0,6696.0,4.0,45.0,2013.0,6.0,12.0,30.0,30.0,14.0,"[1023, 1039, 1010, 1024, 1026, 1030, 2028, 2019, 2015]",['party']
Duel in the Dark,27048,1410.0,6.61686,6.01801,2.4851,202.0,1366.0,249.0,82.0,437.0,2652.0,2633.0,58.0,58.0,2007.0,1.0,2.0,45.0,45.0,10.0,"[2689, 2650, 2026, 2016, 2070, 1019, 1049]","['war', 'strategy']"
Ultimate Warriorz,100679,1158.0,6.72277,6.01791,1.2903,31.0,315.0,85.0,44.0,289.0,1649.0,2840.0,6.0,34.0,2011.0,2.0,8.0,30.0,30.0,8.0,"[2072, 1010, 1046, 2676, 2040, 1079, 1030, 2685, 2020, 2015]",['party']
Harvest,200058,757.0,7.12893,6.01772,2.52,25.0,301.0,43.0,100.0,512.0,1371.0,2084.0,6.0,39.0,2017.0,2.0,4.0,30.0,75.0,14.0,"[2041, 1010, 1013, 2015, 2082]",['strategy']
Vault Wars,169704,1004.0,6.86448,6.01705,2.1,40.0,525.0,120.0,43.0,190.0,1877.0,1938.0,2.0,67.0,2015.0,3.0,5.0,45.0,60.0,13.0,"[2012, 1023, 2041, 1002, 1039, 1010, 2004]","['thematic', 'strategy']"
Field Commander: Alexander,35350,780.0,7.09084,6.01686,2.3133,83.0,554.0,79.0,112.0,433.0,1723.0,1605.0,3.0,85.0,2009.0,1.0,1.0,90.0,90.0,12.0,"[1050, 2046, 2072, 2819, 1019]",['war']
Carcassonne: Over Hill and Dale,182082,627.0,7.33193,6.01683,2.087,23.0,177.0,37.0,54.0,159.0,1500.0,2531.0,18.0,31.0,2015.0,2.0,5.0,35.0,35.0,7.0,"[1013, 2004, 2002]",['family']
Quodd Heroes,207991,674.0,7.42867,6.01668,3.12,25.0,221.0,56.0,95.0,571.0,1944.0,1895.0,18.0,518.0,2019.0,1.0,6.0,30.0,90.0,14.0,"[2689, 1022, 2023, 1020, 1010, 2676, 1047, 2011, 2007, 1028, 1031, 2819, 2015]",['strategy']
Kohle & Kolonie,141090,531.0,7.48256,6.01656,3.8393,56.0,393.0,24.0,121.0,347.0,811.0,950.0,33.0,33.0,2013.0,3.0,5.0,150.0,180.0,12.0,"[2012, 1021, 1088]",['strategy']
Tales of the Arabian Nights,788,802.0,7.03417,6.01641,2.425,80.0,505.0,44.0,115.0,271.0,1170.0,923.0,2.0,44.0,1985.0,1.0,6.0,120.0,120.0,12.0,"[1022, 1052, 1010, 2078, 2027, 2008, 2015]",['thematic']
Lincoln,246201,712.0,7.15833,6.01504,2.5484,31.0,208.0,84.0,79.0,365.0,1795.0,1621.0,24.0,62.0,2018.0,2.0,2.0,90.0,120.0,14.0,"[1048, 2080, 2040, 2078, 1019]",['war']
Kingdom Rush:  Rift in Time,272533,483.0,7.96302,6.01491,2.8148,27.0,99.0,23.0,121.0,706.0,2057.0,2196.0,586.0,236.0,2020.0,1.0,4.0,45.0,90.0,10.0,"[1022, 2023, 1010, 1046, 2040, 1035, 1047, 2011, 2048, 2002, 2015, 1101]",[]
