Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
Virus,189351,261.0,6.41425,5.57663,3.3571,14.0,281.0,59.0,24.0,222.0,916.0,360.0,483.0,483.0,2016.0,1.0,6.0,30.0,120.0,14.0,"[1032, 2001, 2023, 1024, 1047, 2011, 1037, 1016, 2002, 2663, 2015, 2481]",[]
Helsinki 1918: German Intervention in the Finnish Civil War,246129,55.0,7.71818,5.5766,2.6667,6.0,33.0,4.0,25.0,69.0,185.0,72.0,14.0,14.0,2018.0,2.0,3.0,180.0,240.0,14.0,"[1102, 2072, 2026, 1019, 1065]",['war']
Attacktix Battle Figure Game: Star Wars,17274,286.0,6.10667,5.5766,1.2564,39.0,180.0,25.0,11.0,24.0,336.0,848.0,6.0,60.0,2005.0,2.0,2.0,10.0,10.0,8.0,"[1032, 1041, 1044, 1064, 1016]",['customizable']
Nordkapp,8757,99.0,6.81465,5.57656,3.2308,13.0,42.0,24.0,11.0,27.0,473.0,13.0,6.0,60.0,1983.0,2.0,2.0,240.0,240.0,12.0,"[2026, 1069, 1019]",['war']
Passing Shot,85567,116.0,6.88121,5.57653,1.2,25.0,25.0,5.0,4.0,14.0,185.0,175.0,20.0,20.0,2010.0,2.0,2.0,30.0,30.0,5.0,"[1017, 2072, 2070, 1038]",['family']
La Glace et le Ciel,180938,122.0,6.58508,5.57649,1.5,4.0,46.0,9.0,4.0,37.0,209.0,354.0,5.0,80.0,2015.0,2.0,4.0,20.0,20.0,10.0,"[1002, 2023, 1093]",[]
Troia,280201,97.0,6.82608,5.57642,1.6667,6.0,19.0,2.0,10.0,90.0,174.0,234.0,7.0,17.0,2019.0,2.0,2.0,30.0,40.0,10.0,"[2046, 1015, 1046, 1082]",[]
Martian Coasters,25423,218.0,6.13509,5.57642,1.25,28.0,131.0,16.0,3.0,24.0,526.0,702.0,2.0,60.0,2006.0,2.0,5.0,15.0,30.0,8.0,"[1009, 2072, 1059, 2011, 1028, 2035]",['abstract']
Beer & Pretzels,44558,255.0,6.05451,5.5764,1.0,29.0,198.0,30.0,11.0,36.0,332.0,742.0,7.0,70.0,2009.0,2.0,5.0,15.0,15.0,6.0,"[1032, 1079, 2002]",['party']
Sherwood,21829,180.0,6.31583,5.57639,2.2692,26.0,93.0,15.0,27.0,68.0,256.0,272.0,6.0,60.0,2005.0,2.0,4.0,45.0,45.0,9.0,"[2012, 1023, 1035, 1001, 1086]",[]
Guadalcanal,1375,159.0,6.47327,5.57637,2.6667,18.0,131.0,27.0,11.0,37.0,563.0,41.0,12.0,12.0,1992.0,2.0,2.0,90.0,240.0,12.0,"[2026, 1008, 2016, 1019, 1049]",['war']
The Doge Ship,122313,241.0,6.08539,5.57635,2.6316,19.0,302.0,57.0,11.0,59.0,524.0,314.0,10.0,10.0,2012.0,2.0,5.0,90.0,90.0,13.0,"[2001, 2012, 2072, 1021, 1070]",['strategy']
Konexi,82948,205.0,6.18941,5.57634,1.25,8.0,156.0,13.0,17.0,44.0,438.0,702.0,8.0,80.0,2010.0,2.0,4.0,30.0,30.0,10.0,"[1032, 2072, 1025]",[]
Basketball Age,193818,67.0,7.5903,5.57633,3.0,2.0,14.0,3.0,13.0,42.0,93.0,51.0,34.0,34.0,2016.0,2.0,2.0,80.0,120.0,12.0,"[2689, 2046, 2072, 2070, 1038, 2015]",[]
Hell Dorado,23977,74.0,7.56351,5.57633,3.6364,11.0,41.0,6.0,10.0,49.0,180.0,224.0,37.0,37.0,2006.0,2.0,2.0,60.0,60.0,15.0,"[1022, 2072, 1010, 1047, 1115, 1070]",['war']
Road Hog: Rule the Road,215482,184.0,6.28639,5.57633,1.8,5.0,76.0,22.0,10.0,31.0,399.0,503.0,4.0,61.0,2017.0,2.0,5.0,30.0,30.0,10.0,"[2072, 2040, 2011, 2078, 1031, 2035, 2686]",[]
Britannia: Classic and Duel Edition,280106,56.0,7.93393,5.57788,3.4,5.0,24.0,8.0,18.0,98.0,268.0,60.0,19.0,19.0,2020.0,2.0,4.0,90.0,240.0,14.0,"[2080, 2046, 2072, 1035, 1019]",[]
Anno Domini: VIP,17994,80.0,6.99875,5.57627,1.5,8.0,7.0,2.0,1.0,7.0,211.0,112.0,0.0,0.0,2004.0,2.0,8.0,30.0,30.0,10.0,"[1023, 2041, 1002, 1094, 1079, 1030]",[]
Disney Pixar Cars 2 Sorry Sliders: World Grand Prix Race Edition,98529,237.0,6.05156,5.57627,1.0909,22.0,198.0,20.0,18.0,44.0,424.0,1087.0,4.0,40.0,2011.0,2.0,4.0,15.0,15.0,6.0,"[1032, 1041, 1064, 1031]","[""children's"", 'family']"
Dux Bellorum: Arthurian Wargaming Rules AD367-793,88079,60.0,8.00567,5.57626,2.2143,14.0,28.0,1.0,4.0,20.0,181.0,61.0,40.0,40.0,2012.0,2.0,4.0,60.0,60.0,0.0,"[1050, 1117, 2072, 2975, 2949, 1035, 1047, 2070, 1019]",['war']
Solitaire Caesar,23915,130.0,6.65715,5.57621,2.1053,19.0,74.0,6.0,45.0,190.0,309.0,143.0,14.0,14.0,2006.0,1.0,1.0,60.0,60.0,12.0,"[1050, 2046, 2072, 1120, 1086, 1019]",['war']
Highlanders,314,192.0,6.19594,5.57616,2.0588,17.0,59.0,30.0,14.0,35.0,362.0,184.0,2.0,20.0,1993.0,3.0,5.0,90.0,90.0,12.0,"[2001, 1035, 2078, 1019]",['war']
Monopoly Millionaire Deal Card Game,129395,449.0,5.87521,5.5761,1.3333,21.0,94.0,36.0,5.0,30.0,1085.0,1181.0,4.0,12.0,2012.0,2.0,5.0,15.0,15.0,8.0,"[1002, 1021, 2040, 2004]",['family']
Monsters vs. Heroes: Victorian Nightmares,169062,334.0,6.03554,5.57608,1.3333,21.0,88.0,24.0,5.0,54.0,576.0,1228.0,6.0,24.0,2015.0,2.0,8.0,10.0,30.0,8.0,"[2041, 1002, 1024, 2686]",[]
"Tara, Seat of Kings",20821,173.0,6.28162,5.57608,2.5385,26.0,190.0,23.0,18.0,53.0,273.0,195.0,0.0,0.0,2006.0,2.0,4.0,45.0,45.0,10.0,"[1009, 2040]",['abstract']
Mein erster Spieleschatz,157451,95.0,6.84211,5.57602,1.6667,3.0,9.0,1.0,6.0,24.0,241.0,1519.0,38.0,10.0,2010.0,1.0,6.0,5.0,5.0,3.0,"[1089, 1041, 2023, 1013, 2047, 2060]","[""children's""]"
The Way of the Bear,245382,134.0,6.46231,5.57654,1.5,2.0,51.0,13.0,7.0,111.0,199.0,414.0,2.0,17.0,2018.0,2.0,4.0,25.0,35.0,8.0,"[1089, 2080, 2004]",[]
Workshop of the World,67972,125.0,6.50256,5.57595,2.5882,17.0,148.0,19.0,10.0,30.0,200.0,234.0,1.0,10.0,2010.0,3.0,5.0,90.0,90.0,14.0,"[2012, 1021, 1088, 2081, 2002, 1034, 1011]",[]
1829 Northern Board,6937,91.0,6.94506,5.57594,3.8571,7.0,32.0,8.0,26.0,36.0,223.0,32.0,1.0,10.0,1981.0,2.0,9.0,360.0,360.0,12.0,"[1021, 2081, 2005, 2002, 1034]",['strategy']
Club Stories,222502,54.0,8.2913,5.57594,2.8333,6.0,30.0,1.0,36.0,94.0,96.0,119.0,20.0,20.0,2017.0,1.0,2.0,60.0,90.0,14.0,"[2023, 1017, 2072, 1021, 2661, 2819, 1038, 2027, 2082]",[]
Nations at War: Desert Heat,86458,77.0,7.49091,5.57592,2.5,8.0,91.0,13.0,11.0,35.0,308.0,63.0,19.0,19.0,2013.0,2.0,2.0,45.0,45.0,14.0,"[2057, 2072, 2026, 2070, 1019, 1049]",['war']
Deep State: New World Order,267590,104.0,7.19125,5.57592,2.3333,12.0,17.0,1.0,24.0,131.0,263.0,210.0,10.0,44.0,2019.0,1.0,5.0,40.0,75.0,14.0,"[2040, 2900, 1001, 2004, 1081, 2082]",['strategy']
Pandemain: Traditional Farmers' Bread,256685,51.0,8.39438,5.57591,3.75,4.0,20.0,0.0,10.0,93.0,23.0,54.0,51.0,51.0,2019.0,1.0,4.0,60.0,120.0,12.0,"[1013, 1088, 1035, 2004, 2070, 2082]",[]
Rush Hour Scramble,100104,109.0,6.68413,5.57617,1.4,5.0,22.0,7.0,0.0,7.0,365.0,473.0,2.0,20.0,2011.0,2.0,4.0,20.0,20.0,8.0,"[2078, 1028, 1011]",[]
Puzzle Dungeon,262498,75.0,7.70133,5.57589,1.8,5.0,42.0,3.0,14.0,67.0,185.0,626.0,3.0,34.0,2019.0,1.0,1.0,10.0,20.0,13.0,"[1002, 1010, 2040, 2011, 1028, 2004, 2015]",[]
Ekonos,15069,117.0,6.71111,5.57587,2.4706,17.0,35.0,4.0,7.0,18.0,132.0,169.0,6.0,60.0,2004.0,2.0,6.0,60.0,60.0,0.0,"[1021, 2005]",[]
Asteroid,1772,151.0,6.44477,5.57586,2.2,20.0,85.0,15.0,25.0,53.0,458.0,74.0,9.0,90.0,1980.0,2.0,2.0,120.0,180.0,10.0,"[1022, 2072, 2676, 2975, 2011, 2947, 1016, 2070, 2940, 1019]",['war']
Watchmen of Destiny,193193,222.0,6.215,5.57583,1.75,8.0,90.0,35.0,2.0,29.0,706.0,316.0,1.0,97.0,2016.0,2.0,4.0,25.0,45.0,10.0,"[2041, 1002, 2040, 2079]",[]
Doughnut Drive-Thru,188021,227.0,6.10022,5.57579,1.5,4.0,79.0,17.0,21.0,69.0,450.0,826.0,13.0,13.0,2015.0,2.0,4.0,20.0,30.0,10.0,"[1002, 2072, 2082]",[]
Villainous Vikings (Second Edition),166858,98.0,6.78551,5.57513,2.5,8.0,161.0,19.0,16.0,63.0,245.0,156.0,14.0,14.0,2014.0,3.0,5.0,60.0,60.0,13.0,"[2001, 2041, 2072, 1046, 1035, 1082, 2004, 2015]",[]
Invaders from Dimension X!,183963,79.0,7.25443,5.57573,2.0,7.0,78.0,7.0,28.0,126.0,278.0,118.0,32.0,32.0,2015.0,1.0,2.0,60.0,90.0,12.0,"[2057, 2072, 2026, 1120, 1016, 2819, 1019]",['war']
Cannonball Colony,35910,82.0,6.99634,5.57572,2.4444,9.0,75.0,2.0,47.0,116.0,79.0,190.0,8.0,80.0,2008.0,2.0,4.0,60.0,60.0,10.0,"[2011, 1086, 2002]","['abstract', 'strategy']"
Invasion: Norway,5333,96.0,6.89583,5.5757,3.5,20.0,68.0,18.0,21.0,47.0,423.0,14.0,3.0,30.0,1995.0,2.0,2.0,360.0,360.0,12.0,"[2072, 2026, 2070, 1019, 1049]",['war']
Le Retour de l'Empereur,110643,60.0,7.96667,5.57567,3.3333,6.0,19.0,1.0,19.0,47.0,218.0,52.0,17.0,17.0,2011.0,2.0,8.0,180.0,720.0,0.0,"[2026, 1051, 1019]",['war']
Nexus,2521,214.0,6.1486,5.57567,1.6957,23.0,67.0,29.0,10.0,27.0,615.0,287.0,5.0,50.0,2001.0,2.0,4.0,20.0,20.0,10.0,"[1009, 2080, 2002]",['abstract']
Dice Run,2936,386.0,5.89601,5.57564,1.4222,45.0,117.0,23.0,6.0,32.0,523.0,687.0,2.0,42.0,2002.0,2.0,6.0,30.0,30.0,10.0,"[1017, 2072, 2040, 1031, 2954]",[]
Hangtown,161813,73.0,7.36507,5.57563,3.5455,11.0,67.0,8.0,14.0,84.0,200.0,181.0,24.0,24.0,2015.0,2.0,6.0,60.0,90.0,13.0,"[1055, 1029, 2664, 2072, 2040, 2020, 2079, 2015, 2082]",[]
World at War: America Conquered,106978,69.0,7.64412,5.57561,2.8333,6.0,101.0,9.0,19.0,58.0,294.0,67.0,25.0,25.0,2013.0,2.0,2.0,240.0,240.0,12.0,"[2057, 2072, 2026, 1019]",['war']
Lock 'n Load Tactical: Heroes of North Africa,132766,47.0,8.47872,5.57561,4.0,2.0,17.0,4.0,24.0,46.0,246.0,69.0,16.0,16.0,2017.0,2.0,2.0,120.0,240.0,12.0,"[2026, 1019, 1049]",['war']
Dadaocheng (Second Edition),289802,79.0,7.04764,5.57559,3.2,5.0,37.0,7.0,26.0,86.0,163.0,247.0,1.0,11.0,2019.0,1.0,4.0,45.0,60.0,10.0,"[1017, 2072, 2850, 1028, 2939]",[]
Patriots & Redcoats,221661,114.0,7.01711,5.57557,1.5,6.0,58.0,17.0,24.0,210.0,281.0,375.0,19.0,19.0,2018.0,4.0,10.0,15.0,25.0,8.0,"[1075, 1023, 1002, 1039, 1030, 2685, 2016, 1081, 2686, 2019, 2017]",['party']
Panther Line: Army Group North 1944,10248,57.0,7.85828,5.57557,3.625,8.0,25.0,7.0,7.0,24.0,185.0,40.0,4.0,40.0,2004.0,2.0,2.0,180.0,180.0,12.0,"[2072, 2026, 2016, 2070, 1019, 1049]",['war']
Knights of Camelot,1780,156.0,6.49551,5.57557,2.5385,13.0,118.0,19.0,48.0,82.0,411.0,48.0,29.0,29.0,1980.0,2.0,6.0,120.0,240.0,12.0,"[1022, 2916, 2046, 2072, 2850, 1010, 1035, 2055, 2661, 2876, 2028, 2822, 2015]",['thematic']
Bao,14186,112.0,6.78036,5.57554,3.6,15.0,40.0,1.0,5.0,26.0,218.0,357.0,3.0,18.0,0.0,2.0,2.0,40.0,40.0,0.0,"[1009, 1050, 2955]",['abstract']
War and Peace: Game of the Napoleonic Wars,267402,56.0,8.15179,5.57551,3.8182,11.0,19.0,2.0,34.0,120.0,217.0,34.0,35.0,35.0,2020.0,2.0,5.0,20.0,3000.0,0.0,"[2072, 2676, 2026, 2947, 1051, 2855, 2822, 2070, 2897, 1019]",['war']
Zürich 1799,9865,76.0,7.47763,5.5755,2.625,16.0,22.0,5.0,5.0,10.0,272.0,23.0,1.0,10.0,1999.0,2.0,2.0,90.0,90.0,12.0,"[2072, 2026, 2947, 1051, 2855, 2070, 1019]",['war']
Spyfall: Time Travel,256085,80.0,7.06125,5.5755,2.0,2.0,10.0,9.0,24.0,135.0,264.0,237.0,2.0,31.0,2018.0,2.0,8.0,15.0,45.0,13.0,"[2073, 1023, 1039, 1079, 2047, 1030, 2028, 1081, 2017]",[]
Tooth & Nail: Factions,124044,175.0,6.21143,5.57548,2.2353,17.0,360.0,54.0,9.0,48.0,450.0,445.0,23.0,23.0,2012.0,2.0,4.0,15.0,30.0,0.0,"[2001, 2041, 1002, 1010, 2040, 1016, 2015]",[]
Downfall,193981,169.0,6.56931,5.57545,3.8462,13.0,190.0,71.0,26.0,189.0,691.0,257.0,63.0,63.0,2019.0,3.0,6.0,90.0,150.0,14.0,"[2080, 2041, 1020, 1016, 2020, 1086]",[]
East Indiaman,257378,88.0,6.92841,5.57543,3.0,4.0,53.0,2.0,18.0,80.0,120.0,195.0,9.0,90.0,2018.0,2.0,4.0,60.0,90.0,12.0,"[2080, 1021, 1008, 2004, 2082]",[]
Inspector Moss: House Arrest,100089,78.0,7.18718,5.57535,1.8462,13.0,94.0,1.0,3.0,83.0,148.0,281.0,22.0,22.0,2011.0,1.0,1.0,30.0,30.0,10.0,"[1017, 2072, 2011, 1040, 1120, 2002]",[]
Talavera & Vimeiro,21769,93.0,7.09355,5.57535,3.7273,11.0,66.0,16.0,5.0,29.0,445.0,50.0,8.0,80.0,2007.0,2.0,2.0,120.0,1200.0,11.0,"[2026, 1051, 1019]",['war']
Anno Domini: Wissenschaft & Forschung,165984,90.0,6.845,5.57529,1.3333,6.0,6.0,0.0,4.0,13.0,211.0,172.0,1.0,10.0,2014.0,2.0,8.0,30.0,30.0,10.0,"[1023, 1002, 1094, 1030, 1027]",[]
Kings of War: Vanguard,244121,55.0,8.44909,5.57526,3.4,5.0,32.0,3.0,4.0,20.0,158.0,92.0,21.0,21.0,2018.0,2.0,2.0,60.0,60.0,0.0,"[2072, 1010, 1046]",[]
Probe,2060,751.0,5.80032,5.57526,1.55,60.0,493.0,131.0,3.0,25.0,2034.0,1046.0,1.0,12.0,1964.0,2.0,4.0,60.0,60.0,8.0,"[1002, 1039, 1025]",['family']
Thrive,250725,67.0,7.45702,5.57776,1.75,4.0,28.0,2.0,17.0,113.0,184.0,226.0,14.0,31.0,2020.0,2.0,2.0,20.0,30.0,6.0,"[1009, 2676, 1120]",['abstract']
Crab Stack,172033,174.0,6.30488,5.57523,1.8889,9.0,99.0,20.0,1.0,33.0,320.0,616.0,9.0,93.0,2015.0,2.0,4.0,20.0,20.0,8.0,"[1009, 2685, 2078]","['abstract', 'family']"
Scottish Corridor: Lion Rampant,7090,73.0,7.56045,5.57523,3.6,10.0,29.0,6.0,9.0,26.0,165.0,43.0,4.0,40.0,2003.0,2.0,2.0,120.0,120.0,12.0,"[2072, 2026, 2016, 2070, 1019, 1049]",['war']
Schrödinger's Cats,172235,303.0,6.02371,5.57522,1.3333,12.0,75.0,35.0,10.0,68.0,800.0,1026.0,37.0,22.0,2015.0,2.0,6.0,10.0,30.0,8.0,"[1023, 1002, 2685]",[]
"Bloody April: The Battle of Shiloh, 1862",11139,93.0,6.89247,5.57521,4.2941,17.0,49.0,13.0,20.0,36.0,361.0,27.0,9.0,90.0,1979.0,2.0,6.0,1200.0,1200.0,12.0,"[1048, 2026, 1019]",['war']
Great War at Sea 2: The North & Baltic Seas,4915,112.0,6.75982,5.57519,2.8824,17.0,44.0,19.0,8.0,20.0,363.0,88.0,7.0,70.0,1998.0,2.0,4.0,180.0,180.0,12.0,"[2072, 2676, 2026, 1008, 2070, 1019, 1065]",['war']
50 Clues: The Fate of Leopold,282008,126.0,6.59079,5.57518,2.0,2.0,17.0,12.0,10.0,61.0,305.0,171.0,3.0,70.0,2019.0,1.0,5.0,90.0,90.0,16.0,"[1002, 2023, 1039, 1024, 1118, 1040, 1028, 2027]",[]
Gang Rush Breakout,215066,138.0,6.48877,5.57517,2.5,2.0,82.0,31.0,12.0,71.0,482.0,180.0,10.0,10.0,2017.0,3.0,5.0,45.0,45.0,10.0,"[1017, 2072, 1033, 1047, 1031]",[]
Dungeon Crawler,67878,153.0,6.71111,5.57515,2.6,15.0,265.0,35.0,36.0,204.0,369.0,626.0,68.0,68.0,2010.0,1.0,6.0,60.0,60.0,13.0,"[1002, 1044, 2023, 1010, 2040, 2819, 2008, 2079]",['customizable']
Bloody Roads South,9640,69.0,7.47826,5.57513,3.3,10.0,50.0,6.0,18.0,36.0,325.0,7.0,8.0,80.0,1992.0,1.0,2.0,240.0,240.0,12.0,"[1048, 2026, 2070, 1019]",['war']
Snowman Dice,271038,171.0,6.34211,5.57355,1.0,4.0,44.0,6.0,13.0,109.0,338.0,657.0,10.0,11.0,2019.0,2.0,4.0,10.0,10.0,6.0,"[1032, 2072]",[]
Sweet Spot,181031,75.0,7.25333,5.57511,1.5,2.0,54.0,8.0,11.0,37.0,188.0,147.0,14.0,14.0,2017.0,1.0,4.0,20.0,45.0,10.0,"[2041, 1002, 2040, 2819, 1038]",['strategy']
"Chickamauga: The Last Victory, 20 September 1863",13920,93.0,6.87419,5.57508,2.4167,12.0,36.0,1.0,5.0,20.0,222.0,131.0,8.0,80.0,1975.0,2.0,2.0,120.0,120.0,12.0,"[1048, 2072, 2026, 2070, 1019]",['war']
Bobbin' Bumblebee,32048,184.0,6.20326,5.57507,1.0,28.0,209.0,30.0,12.0,21.0,177.0,1487.0,0.0,0.0,2007.0,2.0,4.0,10.0,10.0,3.0,"[1032, 1041, 1072, 2685, 1037]","[""children's""]"
Napoleon at Eylau,8350,126.0,6.54484,5.57505,2.2222,18.0,44.0,22.0,4.0,11.0,441.0,69.0,7.0,70.0,1977.0,1.0,2.0,120.0,120.0,12.0,"[2072, 2026, 1051, 2070, 1019]",['war']
"The Battle of Corinth: Standoff at the Tennessee, October 3-4, 1862",17537,58.0,7.82828,5.57504,3.5385,13.0,16.0,2.0,15.0,34.0,242.0,24.0,9.0,90.0,1981.0,1.0,2.0,240.0,240.0,12.0,"[1048, 2026, 1019]",['war']
Sherlock: ¿Quién es Vincent Leblanc?,296987,82.0,6.93427,5.57502,1.0,3.0,4.0,5.0,3.0,18.0,259.0,136.0,2.0,10.0,2019.0,1.0,8.0,60.0,60.0,10.0,"[1002, 2893, 2023, 1039, 2040, 2047, 1040]",[]
Eagles of the Empire: Spanish Eagles,25037,76.0,7.23684,5.57501,2.9091,11.0,71.0,8.0,15.0,45.0,316.0,61.0,9.0,90.0,2008.0,2.0,2.0,180.0,180.0,12.0,"[2046, 2072, 1051, 2070, 1019]",['war']
Palabra,3771,177.0,6.29491,5.57501,2.0,11.0,122.0,25.0,13.0,33.0,373.0,483.0,2.0,20.0,1990.0,2.0,6.0,30.0,30.0,12.0,"[1002, 2004, 1025]",[]
Twins,343,193.0,6.22383,5.57501,1.25,8.0,100.0,12.0,22.0,59.0,436.0,468.0,6.0,60.0,1996.0,3.0,6.0,30.0,30.0,8.0,"[1023, 1002]",['family']
Battle of the Bulge,5607,229.0,6.11223,5.57495,2.3333,36.0,156.0,27.0,12.0,25.0,607.0,144.0,10.0,10.0,1991.0,2.0,2.0,120.0,120.0,12.0,"[2026, 1019, 1049]",['war']
Dou Dizhu,32288,91.0,6.96868,5.57495,2.1111,9.0,37.0,0.0,2.0,18.0,61.0,420.0,1.0,12.0,0.0,3.0,4.0,30.0,30.0,0.0,"[2012, 2014, 1002, 2040, 2980, 2019]",[]
WeyKick on Ice,26315,75.0,7.04787,5.57493,1.2222,9.0,35.0,0.0,12.0,34.0,47.0,269.0,4.0,40.0,2005.0,2.0,6.0,30.0,30.0,6.0,"[1032, 1038]",[]
One False Step for Mankind,7310,150.0,6.32833,5.57492,2.5882,17.0,118.0,46.0,7.0,25.0,649.0,77.0,2.0,20.0,2003.0,3.0,6.0,180.0,180.0,10.0,"[1055, 2012, 2072, 1013, 1079, 2011, 1001, 2070, 1086]",[]
Coup d'État,2174,132.0,6.49924,5.57492,2.2143,14.0,214.0,50.0,11.0,31.0,489.0,88.0,5.0,50.0,1966.0,3.0,4.0,30.0,30.0,10.0,"[1002, 2040, 2009]",[]
Roméo & Juliette,287638,59.0,8.16949,5.57488,2.5,2.0,2.0,0.0,6.0,83.0,121.0,187.0,13.0,11.0,2020.0,2.0,2.0,10.0,35.0,12.0,"[2046, 1002, 2023, 1039, 2040, 1070, 2027]",[]
The Mansky Caper,236205,132.0,7.35833,5.57487,2.0,5.0,41.0,20.0,6.0,46.0,395.0,328.0,3.0,19.0,2018.0,2.0,6.0,30.0,50.0,8.0,"[1033, 2661, 2015]",[]
Tank on Tank: East Front,177062,73.0,7.38219,5.57487,1.7143,7.0,54.0,12.0,26.0,64.0,220.0,154.0,13.0,13.0,2015.0,1.0,2.0,20.0,45.0,10.0,"[2057, 2072, 2026, 1019, 1049]",['war']
Rescue Polar Bears,205544,94.0,6.84152,5.57486,2.8,5.0,35.0,3.0,21.0,140.0,151.0,227.0,15.0,15.0,2016.0,1.0,4.0,30.0,60.0,10.0,"[2001, 1089, 2023, 2072, 1084, 2040, 1047, 2011, 1008, 2007, 1011, 2015]",[]
Briscola Chiamata,99696,61.0,7.37426,5.57484,2.0,2.0,9.0,0.0,0.0,15.0,37.0,146.0,6.0,60.0,1800.0,5.0,5.0,10.0,10.0,9.0,"[2012, 1023, 1002, 2891, 2019, 2009]",[]
Anomaly,262135,87.0,7.15708,5.57478,2.3333,3.0,29.0,5.0,64.0,292.0,234.0,129.0,2.0,65.0,2019.0,2.0,4.0,45.0,60.0,14.0,"[2046, 2841, 1039, 2967, 1024, 1016, 2016, 2019]",[]
Eternal Dynasty,143657,92.0,6.9962,5.57476,3.0,7.0,103.0,24.0,17.0,89.0,295.0,190.0,40.0,40.0,2015.0,2.0,5.0,60.0,150.0,13.0,"[1050, 2080, 2081, 1001, 1086, 2663, 2017]",['strategy']
Rise of the Kage,162480,128.0,6.74164,5.57475,3.2222,9.0,68.0,19.0,16.0,93.0,359.0,127.0,272.0,272.0,2015.0,2.0,4.0,60.0,60.0,13.0,"[1022, 1017, 2072, 1010, 1046, 2011, 1070, 2019]",[]
Krosmaster Junior,155822,270.0,6.07922,5.57475,1.0,5.0,92.0,47.0,15.0,52.0,1054.0,765.0,2.0,15.0,2014.0,2.0,4.0,5.0,15.0,7.0,"[2001, 1041, 1010, 1046, 2676, 1047, 2015]",[]
Tadmor,230514,81.0,7.21358,5.57474,3.2,5.0,52.0,13.0,15.0,60.0,220.0,126.0,15.0,15.0,2017.0,2.0,4.0,90.0,120.0,14.0,"[2689, 1050, 1052, 2004, 2008, 2082]",[]
Castellum: Maastricht,210660,88.0,6.90455,5.57473,2.25,4.0,28.0,10.0,3.0,35.0,163.0,186.0,5.0,50.0,2018.0,2.0,4.0,120.0,200.0,12.0,"[2023, 1094, 1010, 1035, 1051, 2725, 2004, 2686, 2002, 1019, 2082]",[]
Badlands: Outpost of Humanity,174231,117.0,6.94188,5.57471,2.75,4.0,22.0,6.0,5.0,118.0,327.0,97.0,56.0,56.0,2017.0,2.0,4.0,60.0,120.0,14.0,"[1022, 2013, 2072, 1020, 2040, 1016, 1019, 2082]",[]
18Rhl: Rhineland,29278,60.0,7.4105,5.57471,3.6,5.0,61.0,0.0,33.0,62.0,125.0,147.0,4.0,40.0,2007.0,3.0,6.0,240.0,240.0,14.0,"[2012, 1021, 2081, 2005, 2002, 1034]",[]
Chronopia,7950,77.0,7.12338,5.57469,3.3333,9.0,17.0,10.0,6.0,9.0,155.0,87.0,10.0,10.0,1997.0,2.0,4.0,90.0,90.0,12.0,"[2001, 1044, 1010, 1047, 1019]","['war', 'thematic']"
Wizard's Garden,13077,87.0,7.09925,5.57467,1.6667,3.0,30.0,3.0,8.0,41.0,163.0,330.0,1.0,10.0,2004.0,2.0,2.0,45.0,45.0,12.0,"[1009, 1084, 2048]",['abstract']
Archaeologia,162391,101.0,6.72024,5.57466,2.1667,6.0,21.0,4.0,6.0,32.0,182.0,199.0,1.0,10.0,2014.0,2.0,4.0,40.0,40.0,8.0,"[2001, 2046, 1020, 2040, 2011, 1036, 2004, 2008]",['family']
Semper Fidelis: Bitwa o Lwów 1918-1919,238012,63.0,7.84127,5.5746,3.1667,6.0,12.0,2.0,11.0,26.0,110.0,81.0,12.0,12.0,2017.0,2.0,2.0,45.0,180.0,12.0,"[2001, 2080, 2046, 1094, 2040, 2070, 1019]",['war']
Danube 20,128252,60.0,7.48833,5.57459,2.0,13.0,33.0,6.0,12.0,27.0,179.0,105.0,8.0,80.0,2012.0,2.0,2.0,0.0,0.0,12.0,"[2072, 2026, 1051, 1019]",['war']
Oodles,642,257.0,6.11047,5.57455,1.3684,19.0,94.0,38.0,2.0,9.0,583.0,296.0,7.0,70.0,1992.0,3.0,10.0,20.0,20.0,0.0,"[1030, 1027]",['party']
"The Battle of Wakefield: Yorkshire, England 30 December 1460",238919,70.0,7.24143,5.5745,2.875,8.0,37.0,11.0,8.0,25.0,487.0,75.0,2.0,60.0,2017.0,1.0,2.0,60.0,120.0,14.0,"[2072, 2026, 2975, 1035, 2070, 1019]",['war']
1347: De Nigrae Pestis Ludo,251037,190.0,6.45211,5.57448,2.8,10.0,40.0,23.0,3.0,44.0,559.0,191.0,1.0,31.0,2018.0,2.0,6.0,50.0,180.0,14.0,"[2080, 2012, 1023, 1035, 2686, 2082]",[]
Ta-Da!,203716,195.0,6.22156,5.57441,1.0,6.0,98.0,21.0,17.0,56.0,466.0,583.0,9.0,91.0,2016.0,2.0,6.0,10.0,15.0,0.0,"[2072, 2020]",[]
ArtSee,276923,126.0,6.54921,5.5744,2.0,1.0,68.0,16.0,13.0,103.0,241.0,327.0,1.0,11.0,2019.0,2.0,5.0,30.0,45.0,12.0,"[2041, 1002, 2048, 2004]",[]
Backseat Drawing,34905,203.0,6.16133,5.57438,1.1111,18.0,149.0,25.0,5.0,29.0,406.0,420.0,3.0,30.0,2008.0,4.0,10.0,20.0,30.0,12.0,"[2039, 1030, 2019]",['party']
