Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
DC Spyfall,221371,189.0,6.77249,5.63057,1.0,5.0,51.0,18.0,29.0,130.0,742.0,387.0,9.0,91.0,2018.0,3.0,8.0,40.0,50.0,13.0,"[2073, 1023, 1039, 1079, 1030, 2028, 1081, 2017]",[]
DC Comics Deck-Building Game: Rivals – Green Lantern vs Sinestro,252576,126.0,7.35643,5.63057,2.0,2.0,12.0,4.0,26.0,73.0,547.0,282.0,1.0,10.0,2018.0,2.0,2.0,30.0,60.0,15.0,"[1002, 1116, 2664]",[]
Get Lucky,120447,595.0,6.01366,5.63056,1.5938,32.0,305.0,104.0,13.0,58.0,1803.0,1368.0,2.0,29.0,2014.0,2.0,6.0,20.0,20.0,12.0,"[1002, 2040, 1079, 1120]",[]
Mesozooic,255639,281.0,6.39139,5.63055,1.6667,3.0,78.0,19.0,17.0,124.0,566.0,842.0,7.0,12.0,2018.0,2.0,6.0,20.0,20.0,8.0,"[2041, 1002, 1037, 2002]",[]
Crossing the Line: Aachen 1944,267661,91.0,8.35033,5.63053,3.0,6.0,19.0,4.0,21.0,82.0,270.0,106.0,22.0,22.0,2019.0,1.0,2.0,30.0,600.0,0.0,"[2001, 2072, 2676, 2026, 2070, 1019, 1049]",['war']
Tales & Games: The Grasshopper & the Ant,152851,329.0,6.27525,5.63051,1.5455,11.0,96.0,35.0,20.0,124.0,1111.0,757.0,14.0,14.0,2015.0,2.0,4.0,30.0,30.0,8.0,"[1089, 1023, 1093, 2004, 2005]",['family']
Chez Goth,9962,678.0,5.98809,5.63047,1.4286,63.0,162.0,73.0,9.0,57.0,1618.0,567.0,15.0,15.0,2004.0,2.0,5.0,60.0,60.0,14.0,"[1002, 2004, 2686]","['thematic', 'party']"
The Convicted,152846,157.0,7.2672,5.63045,3.8519,27.0,190.0,32.0,33.0,214.0,418.0,267.0,134.0,134.0,2014.0,1.0,4.0,45.0,900.0,12.0,"[2001, 1029, 1015, 2023, 1010, 1046, 2078]",['strategy']
Worm Up!,404,935.0,5.85581,5.63043,1.0976,82.0,332.0,69.0,18.0,86.0,1456.0,2083.0,1.0,10.0,1994.0,3.0,5.0,15.0,20.0,7.0,"[1089, 1041, 1031, 2020]","[""children's"", 'family']"
Four Tribes,144150,139.0,7.19317,5.63041,1.9,10.0,87.0,28.0,10.0,42.0,372.0,386.0,63.0,63.0,2013.0,2.0,2.0,30.0,30.0,8.0,"[2080, 1039, 2040, 1035, 1045, 2047, 1019]",[]
Spexxx,150580,343.0,6.3756,5.63018,1.5625,16.0,76.0,10.0,11.0,46.0,370.0,2759.0,12.0,21.0,2013.0,2.0,4.0,30.0,60.0,8.0,"[1017, 2072, 2048]","['abstract', 'family']"
Magnum Opus,122691,155.0,6.95645,5.63005,2.5385,13.0,124.0,13.0,20.0,97.0,308.0,288.0,1.0,22.0,2014.0,2.0,4.0,60.0,60.0,12.0,"[1002, 2664, 1010, 2040, 1035, 2011, 1082, 2004]",[]
Landships! Tactical Weapons Innovations 1914-1918,8711,199.0,6.74648,5.63004,3.16,25.0,111.0,38.0,14.0,62.0,630.0,175.0,19.0,19.0,1992.0,2.0,2.0,120.0,120.0,12.0,"[2026, 1019, 1065]",['war']
Justice League: Hero Dice – Superman,184372,257.0,6.54206,5.63003,1.4444,9.0,57.0,18.0,18.0,66.0,591.0,610.0,2.0,21.0,2015.0,1.0,1.0,15.0,25.0,10.0,"[1116, 2023, 1017, 2072, 2015]",[]
Stratego: Lord of the Rings Trilogy Edition,11385,407.0,6.2126,5.62997,2.0769,39.0,325.0,63.0,8.0,36.0,1068.0,527.0,1.0,11.0,2004.0,2.0,2.0,45.0,45.0,8.0,"[1009, 2046, 1023, 1039, 1010, 2047, 1045, 1064, 1093, 2016, 2015, 1019]","['strategy', 'family']"
Mighty Empires,52,510.0,6.18014,5.62994,2.6,45.0,145.0,38.0,62.0,98.0,940.0,166.0,42.0,42.0,1990.0,2.0,3.0,300.0,300.0,14.0,"[1010, 1086, 1019]",['war']
Hube's Pocket,7453,134.0,7.5733,5.62991,3.6667,18.0,38.0,14.0,38.0,83.0,421.0,63.0,17.0,17.0,1995.0,2.0,2.0,360.0,360.0,12.0,"[2072, 2026, 2070, 1019, 1049]",['war']
The Sheep Race,144789,237.0,6.57173,5.62991,1.5333,15.0,67.0,8.0,5.0,49.0,308.0,440.0,1.0,16.0,2013.0,2.0,6.0,45.0,45.0,10.0,"[1089, 2014, 1017, 2072, 2676, 1047, 1031, 1038]",[]
Z War One: Damnation,178754,122.0,8.03721,5.62978,2.6667,6.0,95.0,7.0,30.0,109.0,238.0,209.0,74.0,74.0,2016.0,1.0,5.0,40.0,120.0,15.0,"[2001, 1116, 2023, 2072, 1024, 2481]",[]
Uruk II: Die Entwicklung geht weiter,164027,200.0,6.6435,5.62973,2.6429,14.0,202.0,24.0,23.0,90.0,319.0,450.0,10.0,10.0,2014.0,2.0,5.0,30.0,30.0,12.0,"[2001, 2041, 1002, 1015, 2040]",[]
Escape Room in a Box: Flashback,279911,121.0,7.27231,5.62934,2.0,1.0,36.0,17.0,24.0,110.0,326.0,205.0,2.0,40.0,2019.0,2.0,8.0,30.0,90.0,13.0,"[2023, 1028, 1037]",[]
Pocket Invaders,181120,220.0,6.62994,5.62971,2.2857,7.0,43.0,25.0,6.0,51.0,422.0,642.0,2.0,20.0,2016.0,2.0,4.0,10.0,20.0,8.0,"[1009, 1017, 2676, 2035]",['abstract']
Dadaocheng,176963,192.0,6.70885,5.62963,2.6,10.0,124.0,14.0,38.0,84.0,252.0,360.0,1.0,11.0,2015.0,1.0,4.0,45.0,45.0,10.0,"[1017, 2072, 1021, 2048, 2060, 1028]",[]
Abaddon,112381,254.0,6.53717,5.62962,2.1667,18.0,361.0,92.0,30.0,194.0,1057.0,442.0,39.0,39.0,2012.0,2.0,4.0,45.0,45.0,14.0,"[2072, 2040, 1047, 1016, 1019]","['war', 'thematic']"
Justice League: Hero Dice – Batman,184371,300.0,6.40508,5.62961,1.7143,7.0,103.0,28.0,29.0,84.0,634.0,747.0,6.0,28.0,2015.0,1.0,4.0,15.0,15.0,10.0,"[1116, 2023, 1017, 2072, 2015]",[]
Trainmaker,129091,312.0,6.36015,5.6296,1.2667,15.0,169.0,58.0,13.0,66.0,875.0,1673.0,2.0,36.0,2012.0,1.0,6.0,15.0,15.0,8.0,"[1017, 2072, 2661, 1034]",[]
Limits,1253,572.0,5.98206,5.62959,1.1379,58.0,202.0,57.0,15.0,50.0,949.0,1164.0,1.0,50.0,2001.0,2.0,6.0,45.0,45.0,8.0,"[1002, 1045]",['family']
Golden Horn: Von Venedig nach Konstantinopel,134626,264.0,6.39356,5.62954,1.6667,15.0,113.0,17.0,9.0,52.0,524.0,511.0,3.0,10.0,2013.0,2.0,4.0,45.0,45.0,8.0,"[1035, 2011, 2007, 2004, 1011]",['family']
Pala,37441,175.0,6.76114,5.6295,2.2,10.0,188.0,10.0,43.0,108.0,276.0,485.0,5.0,53.0,2012.0,3.0,5.0,30.0,30.0,11.0,"[2014, 1002, 2009]",[]
Field of Glory: Ancient and Medieval Wargaming Rules,31542,187.0,6.7508,5.62885,3.7241,29.0,112.0,18.0,6.0,37.0,515.0,487.0,8.0,32.0,2008.0,2.0,4.0,180.0,180.0,12.0,"[1050, 1117, 2072, 2975, 2949, 1035, 1047, 2822, 2070, 1019]",['war']
Konja,223449,223.0,6.69693,5.62945,2.1111,9.0,105.0,34.0,15.0,94.0,699.0,498.0,10.0,29.0,2017.0,2.0,2.0,30.0,60.0,9.0,"[1017, 2072, 1010, 2040, 1082, 2661, 2686, 2082]",[]
Career Poker,602,234.0,6.62051,5.62944,1.4118,17.0,42.0,31.0,7.0,15.0,513.0,464.0,1.0,10.0,1988.0,4.0,8.0,60.0,60.0,10.0,"[1002, 2980, 2009]",[]
Subtext,265684,258.0,6.42516,5.62938,1.5,4.0,98.0,33.0,16.0,132.0,476.0,747.0,2.0,16.0,2019.0,4.0,8.0,20.0,40.0,10.0,"[2055, 1030, 2866, 2017]",['party']
Zombies!!!,2471,14384.0,5.8069,5.62945,1.6154,1170.0,4065.0,1170.0,72.0,549.0,21959.0,12533.0,8.0,781.0,2001.0,2.0,6.0,60.0,90.0,15.0,"[2072, 1020, 1046, 2676, 2040, 1024, 1047, 2011, 1064, 2035, 2481]",['thematic']
Antinomy,251441,157.0,6.97643,5.62924,2.0,4.0,64.0,7.0,12.0,74.0,617.0,610.0,8.0,24.0,2019.0,2.0,2.0,20.0,30.0,8.0,"[1002, 2040, 1016, 2004]",[]
Risk: Metal Gear Solid,103469,206.0,7.06354,5.62913,2.3529,17.0,119.0,40.0,19.0,101.0,800.0,126.0,48.0,48.0,2011.0,3.0,5.0,120.0,120.0,10.0,"[2080, 2046, 2072, 2685, 2004, 1086, 1101, 1019]","['war', 'thematic']"
Frontier Wars,254936,145.0,7.78748,5.62911,2.6667,6.0,27.0,7.0,15.0,91.0,362.0,201.0,308.0,308.0,2019.0,2.0,4.0,30.0,120.0,12.0,"[2080, 2018, 1047, 2011, 2070, 2015, 1019, 1049]",[]
Witchcraft,35599,257.0,6.37393,5.6291,2.8387,31.0,153.0,25.0,15.0,96.0,273.0,583.0,13.0,13.0,2008.0,2.0,2.0,40.0,40.0,8.0,"[1010, 1046, 2676, 2002]",[]
GOITA,31821,155.0,6.94581,5.62903,1.7,10.0,38.0,1.0,8.0,36.0,260.0,4711.0,1.0,14.0,1860.0,3.0,4.0,30.0,30.0,0.0,"[1023, 1002, 2040, 2019]",[]
Berserk: War of the Realms,131332,325.0,6.32554,5.62892,2.75,16.0,390.0,100.0,4.0,67.0,1011.0,420.0,78.0,78.0,2013.0,2.0,4.0,40.0,60.0,13.0,"[2046, 1002, 2072, 1010, 1046, 2040, 2015]","['customizable', 'strategy']"
Railroad Barons,82272,303.0,6.2497,5.62887,3.0294,34.0,273.0,36.0,29.0,109.0,634.0,430.0,11.0,11.0,2010.0,2.0,2.0,45.0,45.0,12.0,"[2041, 1002, 1021, 2005, 1034]",['strategy']
Kharkov: The Soviet Spring Offensive,4207,222.0,6.6509,5.62884,2.6176,34.0,77.0,35.0,8.0,27.0,803.0,93.0,17.0,17.0,1978.0,2.0,2.0,240.0,240.0,12.0,"[2072, 2850, 2676, 2026, 2947, 2855, 2822, 2070, 1019, 1049, 2974]",['war']
Kremlin (Third Edition),161782,148.0,6.95338,5.62883,2.75,4.0,182.0,40.0,28.0,77.0,518.0,145.0,16.0,16.0,2014.0,2.0,6.0,45.0,90.0,12.0,"[1023, 2040, 1079, 1026, 1001, 2016, 2017]",[]
Typhoon!,6928,122.0,7.45451,5.62881,4.125,24.0,59.0,22.0,25.0,62.0,463.0,41.0,14.0,14.0,1995.0,1.0,4.0,360.0,360.0,0.0,"[2072, 2026, 2070, 1019, 1049]",['war']
The Eye of Judgment,31575,187.0,6.83305,5.6287,2.45,20.0,48.0,13.0,5.0,14.0,263.0,474.0,20.0,20.0,2007.0,1.0,2.0,30.0,30.0,12.0,"[2080, 2046, 1002, 1044, 1010, 2003]",['customizable']
Shy Monsters,263360,158.0,6.95158,5.62948,1.4,5.0,11.0,5.0,4.0,64.0,307.0,633.0,4.0,60.0,2019.0,2.0,2.0,10.0,15.0,10.0,"[1023, 1039, 1010, 1035, 2002]",[]
Sleeping Gods,255984,79.0,8.81646,5.62855,2.6667,3.0,219.0,2.0,357.0,3127.0,548.0,74.0,24.0,485.0,2021.0,1.0,4.0,60.0,840.0,13.0,"[1022, 2023, 1020, 2040, 1008, 2661, 2027]",['thematic']
Anima: Beyond Good and Evil,40483,411.0,6.21457,5.6285,2.3103,29.0,124.0,57.0,14.0,59.0,1103.0,271.0,18.0,18.0,2008.0,2.0,4.0,60.0,60.0,0.0,"[2041, 1002, 2072, 1010, 2040]",['thematic']
Pecunia non olet: Geld stinkt nicht,20082,390.0,6.17423,5.62846,1.3043,46.0,124.0,17.0,32.0,106.0,512.0,992.0,10.0,10.0,2005.0,2.0,4.0,20.0,40.0,8.0,"[1050, 2041, 1002, 2040]",[]
"April's Harvest: The Battle of Shiloh, April 6 & 7, 1862",10964,147.0,7.15578,5.62843,3.3929,28.0,148.0,43.0,12.0,31.0,715.0,75.0,11.0,11.0,1995.0,2.0,2.0,240.0,240.0,12.0,"[1048, 2026, 1019]",['war']
Anachronism,14038,656.0,6.03998,5.62838,1.7108,83.0,337.0,73.0,30.0,66.0,1009.0,1676.0,51.0,51.0,2005.0,2.0,4.0,5.0,5.0,12.0,"[1050, 1002, 2072, 1046, 1035, 1082]",['customizable']
Bangkok Klongs,82424,318.0,6.27909,5.62835,2.3448,29.0,121.0,14.0,22.0,64.0,301.0,879.0,13.0,15.0,2010.0,2.0,4.0,60.0,60.0,10.0,"[1021, 2004, 2002]",['family']
We Didn't Playtest This Either,42448,782.0,5.94107,5.62835,1.2143,28.0,123.0,57.0,12.0,57.0,2273.0,2201.0,18.0,18.0,2009.0,2.0,10.0,1.0,10.0,12.0,"[1002, 2040, 1079, 1030, 2003, 2017]",['party']
Sator Arepo Tenet Opera Rotas: Malleus Maleficarum,181235,134.0,7.13099,5.62934,2.5,6.0,86.0,18.0,19.0,58.0,417.0,224.0,13.0,13.0,2015.0,2.0,4.0,45.0,90.0,14.0,"[2001, 1010, 2676, 2040, 1059, 1047, 1031]",[]
Chess 960,12608,114.0,7.5357,5.62826,3.8125,16.0,46.0,0.0,1.0,18.0,94.0,353.0,8.0,15.0,1996.0,2.0,2.0,10.0,180.0,10.0,"[1009, 2676, 2946, 2940, 2861]",['abstract']
Sheepshead,154394,75.0,8.272,5.62825,3.0,3.0,41.0,0.0,0.0,11.0,69.0,1988.0,6.0,14.0,1830.0,3.0,7.0,30.0,30.0,12.0,"[1002, 2040, 2019, 2009]",[]
Catalyst,254894,198.0,6.61919,5.62825,2.1111,9.0,66.0,14.0,15.0,81.0,270.0,555.0,10.0,10.0,2018.0,2.0,4.0,20.0,40.0,10.0,"[2041, 1002, 2004]",[]
Panzer Battles: 11th Panzer on the Chir River,178655,124.0,7.52863,5.62824,2.7143,7.0,40.0,12.0,16.0,62.0,615.0,108.0,1.0,15.0,2016.0,2.0,4.0,120.0,600.0,12.0,"[2057, 2072, 2676, 2026, 2855, 1019, 1049, 2974]",['war']
Spinball,2794,154.0,6.92028,5.62822,1.1875,16.0,143.0,0.0,55.0,110.0,55.0,565.0,6.0,61.0,2001.0,2.0,2.0,20.0,20.0,0.0,[1032],['family']
Arena Rex,139747,89.0,8.37079,5.6282,2.4,5.0,79.0,5.0,15.0,58.0,181.0,219.0,34.0,34.0,2013.0,2.0,4.0,30.0,30.0,12.0,"[1050, 2072, 1010, 1046, 1047, 2663, 2015]",[]
War of the Buttons,240759,216.0,6.60282,5.6282,2.4286,7.0,49.0,21.0,23.0,87.0,394.0,431.0,3.0,10.0,2018.0,2.0,4.0,45.0,70.0,10.0,"[1017, 2072, 1064, 1093, 2082]",[]
Microworld,203042,248.0,6.43937,5.62817,2.2,5.0,109.0,42.0,3.0,44.0,493.0,650.0,1.0,90.0,2016.0,2.0,2.0,15.0,20.0,10.0,"[1009, 2080, 2011, 2015]",[]
Helvetia Cup,128218,189.0,6.72337,5.62813,2.6923,13.0,386.0,86.0,9.0,75.0,576.0,305.0,1.0,27.0,2012.0,2.0,2.0,45.0,45.0,10.0,"[1010, 2070, 1038]",[]
Singapore,103235,385.0,6.13724,5.62812,2.6,25.0,496.0,42.0,29.0,100.0,546.0,583.0,11.0,11.0,2011.0,3.0,4.0,90.0,90.0,12.0,"[2001, 2041, 1021, 2676, 2011, 2002]",['strategy']
Wings of Glory: WW2 Rules and Accessories Pack,131183,110.0,7.77318,5.62809,2.5,4.0,54.0,12.0,8.0,30.0,301.0,206.0,27.0,27.0,2013.0,2.0,99.0,45.0,45.0,8.0,"[2650, 1002, 1042, 1047, 2070, 2020, 1019, 1049]",['war']
Snit's Revenge!,710,388.0,6.21508,5.62808,1.4348,46.0,204.0,22.0,26.0,74.0,795.0,382.0,1.0,30.0,1977.0,2.0,2.0,20.0,20.0,8.0,"[2046, 2072, 1010, 1046, 2016]","['thematic', 'family']"
"The Last Success: Quadrigame of the War Against Austria, April - July 1809",85572,103.0,7.71204,5.62806,3.25,16.0,72.0,7.0,15.0,60.0,468.0,102.0,1.0,27.0,2011.0,2.0,2.0,180.0,720.0,0.0,"[2018, 2072, 2026, 1051, 2070, 1019, 2974]",['war']
Scream Machine,6627,528.0,6.00074,5.62806,1.5352,71.0,279.0,54.0,14.0,44.0,572.0,1018.0,2.0,11.0,2003.0,3.0,6.0,45.0,45.0,7.0,"[2001, 2041, 1002, 2004]",[]
Cypher,163354,648.0,5.94224,5.62803,1.5,28.0,312.0,139.0,8.0,137.0,1516.0,1701.0,1.0,28.0,2014.0,2.0,4.0,10.0,25.0,14.0,"[2041, 1002, 2040, 1016]",['family']
No Better Place to Die: The Battle of Murfreesboro,8812,130.0,7.16731,5.62803,3.1905,21.0,117.0,30.0,6.0,21.0,581.0,63.0,3.0,30.0,1994.0,2.0,2.0,360.0,360.0,0.0,"[1048, 2026, 2070, 1019, 2974]",['war']
Gumshoe,3365,131.0,7.44237,5.62801,2.8889,9.0,203.0,21.0,128.0,279.0,475.0,99.0,1.0,27.0,1985.0,1.0,6.0,120.0,120.0,12.0,"[2023, 1039, 1040, 2055, 2819, 2027]",[]
Equinox,131121,224.0,6.49949,5.628,2.0,11.0,205.0,29.0,18.0,67.0,435.0,485.0,10.0,10.0,2012.0,2.0,2.0,25.0,25.0,13.0,"[1009, 2041, 2686, 2002]",['abstract']
Shikoku,250781,215.0,6.63984,5.62799,1.8333,6.0,48.0,12.0,10.0,101.0,404.0,672.0,6.0,20.0,2018.0,3.0,8.0,30.0,40.0,8.0,"[2689, 2041, 2040, 1031]",[]
Kardinal & König: Das Kartenspiel,2610,178.0,6.79063,5.62793,2.5714,14.0,111.0,11.0,18.0,60.0,329.0,145.0,7.0,71.0,2001.0,3.0,5.0,45.0,45.0,11.0,"[2041, 1002, 1120, 2004]",[]
Mega Man Pixel Tactics: Bass Orange Edition,214747,113.0,7.3685,5.6279,2.0,1.0,19.0,9.0,17.0,45.0,636.0,74.0,11.0,11.0,2017.0,2.0,2.0,20.0,45.0,10.0,[],[]
Proteus,2211,202.0,6.56816,5.62789,3.2143,14.0,141.0,18.0,36.0,106.0,481.0,158.0,10.0,10.0,2001.0,2.0,2.0,30.0,30.0,8.0,"[1009, 1017, 2676, 2015]",['abstract']
The Emperor Returns,5698,151.0,7.1149,5.62722,3.125,24.0,34.0,20.0,11.0,30.0,504.0,70.0,9.0,90.0,1986.0,1.0,3.0,240.0,240.0,12.0,"[2026, 1051, 1019]",['war']
Darwin's Journey,322289,110.0,7.79033,5.63866,3.5417,24.0,57.0,1.0,96.0,958.0,73.0,302.0,162.0,234.0,2021.0,1.0,4.0,60.0,120.0,14.0,"[2912, 1020, 2078, 2004, 1097, 2826, 2897, 2933]",[]
Wisdom of Solomon,244452,109.0,7.57966,5.62779,2.5556,9.0,25.0,8.0,34.0,108.0,289.0,204.0,23.0,23.0,2018.0,1.0,5.0,30.0,75.0,14.0,"[1050, 2081, 1115, 1086, 2082]",[]
DruidenWalzer,376,761.0,5.89868,5.62778,2.3797,79.0,345.0,100.0,46.0,112.0,1318.0,840.0,9.0,90.0,1999.0,2.0,2.0,45.0,45.0,12.0,"[1002, 2955, 2078]","['abstract', 'strategy']"
Munchkin The Nightmare Before Christmas,180816,320.0,6.51535,5.62771,1.8,5.0,60.0,28.0,17.0,94.0,1528.0,343.0,20.0,20.0,2015.0,3.0,6.0,60.0,120.0,10.0,"[2072, 1010, 1046, 1064, 2008, 2015]",[]
Sutter's Mill,37739,437.0,6.11867,5.62768,2.4878,41.0,527.0,76.0,19.0,86.0,883.0,557.0,5.0,50.0,2008.0,2.0,4.0,60.0,60.0,10.0,"[1055, 2080, 2040, 2082]",['strategy']
Secret Unknown Stuff: Escape from Dulce,223167,109.0,8.22377,5.62763,2.7778,9.0,32.0,1.0,32.0,123.0,257.0,146.0,88.0,88.0,2018.0,1.0,5.0,40.0,180.0,14.0,"[2001, 1022, 2046, 2023, 1079, 2011, 1016, 2015]",[]
South African Railroads,97683,89.0,7.70079,5.62761,3.1429,7.0,100.0,0.0,61.0,105.0,106.0,303.0,3.0,20.0,2011.0,3.0,6.0,40.0,40.0,0.0,"[2012, 1021, 2005, 1034, 1011]",[]
The First World War,11202,456.0,6.11197,5.62757,2.3333,81.0,339.0,74.0,29.0,101.0,939.0,552.0,26.0,26.0,2004.0,2.0,4.0,90.0,90.0,12.0,"[2080, 2072, 2078, 2016, 2070, 1019, 1065]",['war']
Save Doctor Lucky,1157,1146.0,5.85656,5.62751,1.4946,93.0,360.0,122.0,16.0,101.0,2740.0,754.0,21.0,21.0,2000.0,3.0,7.0,30.0,30.0,10.0,"[1023, 2040, 2960, 1040, 2686]","['thematic', 'family']"
Master Fox,172358,329.0,6.24061,5.6275,1.0769,13.0,107.0,29.0,17.0,89.0,816.0,964.0,4.0,14.0,2015.0,2.0,4.0,20.0,20.0,7.0,"[1089, 1041, 1039, 1045, 2047, 2060]","[""children's"", 'family']"
Master Fox,172358,329.0,6.24061,5.6275,1.0769,13.0,107.0,29.0,17.0,89.0,816.0,964.0,4.0,14.0,2015.0,2.0,4.0,20.0,20.0,7.0,"[1089, 1041, 1039, 1045, 2047, 2060]","[""children's"", 'family']"
SiXeS,177877,148.0,7.16595,5.6275,1.0,3.0,82.0,27.0,17.0,61.0,510.0,761.0,40.0,91.0,2016.0,3.0,8.0,30.0,45.0,12.0,"[1002, 2047, 1030, 1027, 2017, 1025]",[]
1822CA,253607,77.0,8.32468,5.6274,4.2857,7.0,43.0,1.0,44.0,98.0,76.0,291.0,3.0,12.0,2018.0,3.0,7.0,360.0,540.0,12.0,"[2012, 1021, 2081, 2005, 2002, 1034, 1011]",[]
Poule Poule,280203,177.0,6.89644,5.62736,1.2,5.0,19.0,6.0,9.0,52.0,383.0,751.0,8.0,14.0,2019.0,2.0,8.0,20.0,20.0,8.0,"[1089, 2047, 1045, 1030]",[]
Deutschland: Finden Sie Minden,28436,254.0,6.40209,5.62731,1.6429,28.0,38.0,11.0,3.0,13.0,411.0,448.0,1.0,0.0,2007.0,2.0,5.0,45.0,45.0,6.0,"[1094, 1045, 2047, 1027]","['thematic', 'family']"
The Emperor Returns,5698,151.0,7.1149,5.62722,3.125,24.0,34.0,20.0,11.0,30.0,504.0,70.0,9.0,90.0,1986.0,1.0,3.0,240.0,240.0,12.0,"[2026, 1051, 1019]",['war']
Gentlemen Thieves,128537,350.0,6.21263,5.62714,1.8095,21.0,186.0,40.0,18.0,108.0,610.0,601.0,19.0,19.0,2012.0,2.0,5.0,45.0,45.0,10.0,"[2041, 1002, 2004]",[]
"Wits & Wagers: It's Vegas, Baby!",286428,119.0,7.37711,5.6271,1.25,4.0,14.0,10.0,24.0,67.0,442.0,375.0,28.0,0.0,2019.0,5.0,99.0,30.0,40.0,13.0,"[2014, 1030, 1027]",[]
City Council,144632,423.0,6.12632,5.62709,3.0,42.0,521.0,105.0,22.0,160.0,850.0,615.0,1.0,35.0,2013.0,2.0,5.0,60.0,60.0,12.0,"[1029, 1026, 1001, 2002, 2017, 2082]",['strategy']
Caçadores da Galáxia,170909,122.0,7.67377,5.62708,3.0,9.0,27.0,8.0,2.0,23.0,198.0,169.0,1.0,19.0,2015.0,2.0,4.0,180.0,180.0,14.0,"[1021, 2011, 1016, 2002, 2015, 2082]",['strategy']
DANY,265381,175.0,6.91994,5.62707,1.0,7.0,8.0,2.0,5.0,61.0,272.0,507.0,10.0,90.0,2019.0,3.0,8.0,20.0,30.0,16.0,"[1023, 1039, 2891, 1030, 2019]",[]
Yamslam,41493,376.0,6.22162,5.62707,1.2,25.0,122.0,24.0,7.0,11.0,750.0,1707.0,7.0,10.0,2008.0,2.0,4.0,15.0,15.0,8.0,"[1017, 2072, 1030, 2661, 1097]",['family']
Grifters: Nexus,250865,151.0,6.93444,5.62704,2.0,2.0,68.0,25.0,14.0,45.0,703.0,276.0,1.0,18.0,2018.0,2.0,4.0,30.0,30.0,14.0,"[1002, 2664, 2040, 1033, 2004, 2686]",[]
18GL,17654,104.0,7.44856,5.62689,4.1818,11.0,67.0,0.0,46.0,65.0,111.0,203.0,5.0,50.0,2005.0,2.0,6.0,300.0,300.0,14.0,"[1021, 2081, 2005, 2002, 1034]",['strategy']
Morisi,867,237.0,6.4789,5.62688,2.1,10.0,150.0,15.0,28.0,39.0,346.0,225.0,1.0,10.0,2000.0,2.0,4.0,45.0,45.0,10.0,"[2011, 2081, 1011]","['abstract', 'strategy']"
Tarantel Tango,55833,547.0,6.07131,5.62684,1.2121,33.0,92.0,43.0,9.0,56.0,1245.0,1641.0,4.0,90.0,2009.0,2.0,5.0,20.0,20.0,7.0,"[2073, 1032, 1089, 1002, 1041, 1037]",['party']
Alba Longa,58886,411.0,6.10231,5.6268,3.0571,35.0,618.0,82.0,11.0,105.0,776.0,582.0,31.0,31.0,2011.0,2.0,5.0,90.0,90.0,12.0,"[1050, 2018, 1029, 1015, 1017, 2072, 1021, 2082]",['strategy']
Warhammer Ancient Battles,8003,212.0,6.69575,5.62678,3.52,25.0,69.0,14.0,5.0,19.0,481.0,261.0,16.0,16.0,1998.0,2.0,4.0,120.0,120.0,14.0,"[1050, 1117, 2072, 1046, 2975, 1047, 2070, 2015, 1019]","['war', 'thematic']"
City and Guilds,12764,190.0,6.62394,5.62678,2.6786,28.0,191.0,16.0,24.0,50.0,203.0,284.0,2.0,21.0,2004.0,3.0,5.0,90.0,90.0,8.0,"[2080, 1029, 1035, 2002]",['strategy']
1500 m,178099,143.0,7.07783,5.62676,2.3,10.0,22.0,4.0,13.0,68.0,132.0,328.0,16.0,16.0,2018.0,3.0,8.0,40.0,80.0,12.0,"[2012, 1002, 2947, 1031, 2070, 2020, 1038]",[]
Choose Your Own Adventure: War with the Evil Power Master,278297,384.0,6.27129,5.62675,1.3333,6.0,95.0,74.0,43.0,191.0,1899.0,620.0,8.0,25.0,2019.0,1.0,99.0,60.0,60.0,10.0,"[1117, 1002, 2023, 2072, 2040, 2851, 1093, 2819, 2027]",[]
Bronze,230746,174.0,6.92988,5.62653,2.7,10.0,76.0,1.0,25.0,154.0,175.0,313.0,5.0,17.0,2017.0,2.0,4.0,45.0,90.0,12.0,"[2080, 1015, 2664, 2081, 1036]",[]
The Football Game,206091,155.0,7.07323,5.6265,2.1429,7.0,76.0,11.0,12.0,50.0,277.0,292.0,22.0,22.0,2017.0,2.0,4.0,60.0,90.0,8.0,"[2072, 2040, 2020, 1038, 2663]",[]
Go-Moku,11929,584.0,5.99403,5.62644,1.875,56.0,172.0,8.0,4.0,35.0,511.0,4002.0,44.0,10.0,700.0,2.0,2.0,5.0,5.0,8.0,"[1009, 2048]",['abstract']
Shadows over the Empire,121615,567.0,5.98727,5.62641,2.8478,46.0,877.0,164.0,13.0,112.0,1235.0,1141.0,56.0,56.0,2013.0,2.0,4.0,30.0,30.0,12.0,"[2080, 1002, 1035, 2011]",['strategy']
Simply Cosmic,1566,227.0,6.45727,5.62633,2.7647,17.0,210.0,42.0,10.0,13.0,596.0,103.0,1.0,10.0,1995.0,2.0,4.0,45.0,45.0,10.0,"[1026, 1016, 2015]",[]
Robot Master,37362,248.0,6.39386,5.62631,1.3103,29.0,106.0,13.0,7.0,42.0,353.0,1300.0,5.0,50.0,2008.0,1.0,4.0,15.0,15.0,8.0,"[1002, 2040, 1088, 1104, 1098, 1016, 2002]",['family']
